id,codice_transazione,importo,emittente,beneficiario,banca,data
2213,451867,733896.08,2911,1822,89,2019-01-14
2214,451975,401043.68,1005,2780,26,2000-02-04
2215,933586,632211.46,913,422,74,2007-09-14
2216,184386,610449.12,3302,3520,106,2003-09-30
2217,644502,617212.15,6120,4659,0,2006-12-01
2218,740711,290678.3,820,1420,118,2008-10-24
2219,126524,982596.58,4420,5095,69,2011-04-06
2220,353498,179592.33,4088,2056,14,2006-06-02
2221,661614,179757.84,2776,505,33,2021-02-10
2222,272383,440696.86,5041,3938,70,2011-05-24
2223,168116,880823.66,1562,1014,61,2018-03-14
2224,812348,736168.67,1718,1805,65,2012-09-05
2225,191527,556803.45,4534,4548,97,2020-06-19
2226,80959,106032.4,4434,4648,23,2016-04-21
2227,662559,198302.84,5798,3091,33,2007-08-04
2228,224549,265983.88,818,1233,41,2021-08-22
2229,588256,35529.76,3049,2429,65,2013-06-17
2230,385659,896255.97,2893,5995,104,2012-02-06
2231,942813,756560.84,1084,191,96,2020-11-12
2232,349489,53922.65,3180,5223,21,2006-04-21
2233,782736,627644.82,4577,4571,19,2003-12-01
2234,806504,103598.28,663,152,117,2019-10-17
2235,758448,810926.32,4172,1562,109,2017-06-04
2236,147975,373610.78,3437,1976,24,2013-09-19
2237,436339,346753.03,3650,2575,51,2022-04-22
2238,508975,779065.35,1790,1776,61,2006-08-02
2239,765086,428664.54,1479,4675,24,2020-09-12
2240,872121,961824.62,5897,4800,85,2020-12-16
2241,982204,920481.97,2973,3772,93,2002-08-18
2242,265746,375510.56,1205,2193,26,2001-12-01
2243,172905,580688.74,2607,3247,69,2019-10-22
2244,377108,387106.42,744,2536,23,2016-04-09
2245,673198,275555.65,5112,4986,44,2012-09-01
2246,632758,49038.19,700,4290,95,2008-04-07
2247,409617,283980.1,4997,2017,15,2000-07-26
2248,176895,268610.58,4281,4081,52,2020-11-29
2249,328366,107847.1,2707,6016,54,2016-04-06
2250,837938,980588.21,1778,6055,38,2005-05-09
2251,216337,867197.63,1325,3893,65,2005-09-21
2252,195152,580732.19,771,5951,35,2021-10-08
2253,853348,514131.85,3555,1560,93,2013-02-07
2254,942623,281114.43,3821,5059,64,2004-10-13
2255,430114,27621.14,2074,1870,31,2020-02-18
2256,783071,122362.72,1677,2425,107,2009-03-15
2257,932004,985452.45,326,619,49,2012-03-17
2258,2864,41740.25,4613,706,28,2004-07-22
2259,623591,290581.66,5448,1053,29,2021-10-29
2260,511360,925206.66,1019,4700,64,2003-06-22
2261,490579,949296.62,4607,502,1,2005-10-15
2262,449122,372831.66,2963,3145,3,2009-06-30
2263,635122,755556.19,5302,1309,42,2015-07-30
2264,916866,593999.37,4629,2321,94,2002-12-11
2265,743847,492541.34,2520,3273,56,2009-02-24
2266,118036,730839.51,4961,5899,48,2013-01-03
2267,544247,676695.46,3438,1728,106,2009-10-01
2268,30426,74935.6,3690,1196,92,2019-05-15
2269,261250,813713.2,4779,995,109,2016-06-05
2270,867648,66016.25,1029,4561,93,2003-01-27
2271,519720,5535.82,1508,910,62,2005-08-18
2272,354262,200197.19,2548,1220,66,2000-05-12
2273,510641,811280.89,1523,1391,25,2018-04-13
2274,66708,542820.24,5176,4645,92,2004-08-26
2275,378976,256257.71,1567,804,26,2006-04-03
2276,484607,974032.79,1179,4694,82,2002-09-03
2277,739924,371466.71,4805,5360,68,2021-04-17
2278,634893,338015.38,121,5806,103,2015-09-21
2279,598328,867426.54,2517,244,116,2015-01-07
2280,248906,504485.41,3241,3687,110,2002-11-29
2281,479792,116763.84,1571,1199,96,2003-05-06
2282,907974,647542.48,4652,33,24,2004-02-26
2283,421973,928321.34,2801,2032,99,2012-07-20
2284,553739,324135.75,4290,3499,119,2002-07-11
2285,595415,567683.42,1614,2143,97,2012-01-23
2286,136159,792819.39,349,156,55,2021-03-03
2287,40382,878422.2,5055,2078,88,2020-08-07
2288,356075,585814.01,1451,3743,61,2003-04-18
2289,74392,378029.29,5216,3681,98,2006-09-01
2290,624973,760229.96,3085,5034,66,2021-11-02
2291,820154,329294.1,1986,5940,71,2011-12-13
2292,224322,793269.49,1947,5017,18,2005-10-09
2293,580111,610096.5,4958,3803,3,2005-10-15
2294,5400,932147.82,378,3191,55,2018-10-15
2295,898057,931241.02,2675,1741,30,2002-01-05
2296,856610,492734.85,1196,3374,108,2012-04-04
2297,621645,511537.2,5525,1860,37,2000-10-26
2298,576184,623363.52,3812,3780,91,2020-04-30
2299,671981,441914.73,1330,5046,70,2011-05-13
2300,699226,965056.83,4809,1857,5,2001-03-04
2301,293698,842985.14,1031,711,47,2005-11-21
2302,151286,519735.45,2656,3095,34,2007-10-08
2303,815974,653857.21,2737,1672,92,2020-07-01
2304,427577,942054.83,4566,2798,15,2013-09-24
2305,65615,64110.97,2245,1702,113,2009-06-05
2306,159741,770960.9,5873,136,115,2016-05-21
2307,957573,452301.4,4809,3444,36,2013-12-25
2308,723967,405103.95,4525,4624,20,2018-10-27
2309,536178,392297.78,4658,6235,40,2006-07-22
2310,313247,695173.51,4796,529,60,2008-09-17
2311,579118,587593.39,1277,5028,114,2002-08-25
2312,606680,676149.41,2794,3857,52,2000-11-29
2313,735330,25920.29,4613,5549,72,2001-10-20
2314,965206,261382.23,3547,2778,115,2018-03-27
2315,520621,54017.92,5702,2422,76,2002-08-30
2316,478520,55025.82,5799,2338,68,2004-08-16
2317,393323,374911.41,545,1498,100,2003-02-03
2318,129825,804610.85,3447,4735,54,2014-06-06
2319,827303,763044.88,2103,2363,34,2014-12-28
2320,3237,620916.88,4992,3944,67,2016-10-20
2321,732232,347099.99,3955,789,56,2007-11-11
2322,550253,209664.42,2989,3874,119,2010-06-04
2323,445545,872053.19,209,2952,103,2018-08-28
2324,197841,981734.09,831,4248,4,2002-12-10
2325,333958,190413.52,4607,3059,80,2010-06-27
2326,320109,401931.6,3503,5591,12,2009-04-08
2327,99194,527013.52,3763,1245,37,2011-03-23
2328,123848,901444.59,2766,751,2,2008-06-09
2329,902185,490178.93,5637,4636,53,2008-12-14
2330,660204,780010.87,3150,2149,53,2007-12-08
2331,503392,59589.79,1779,2478,22,2001-09-20
2332,933732,79971.37,5048,5047,16,2021-01-25
2333,395988,542218.58,5432,18,4,2013-05-08
2334,768414,198832.64,4178,5530,16,2017-06-30
2335,232266,862520.9,2479,4358,19,2003-08-01
2336,397704,460694.32,2974,1240,7,2008-08-27
2337,146132,467616.78,3946,2984,107,2018-12-26
2338,134922,952982.28,5532,4785,7,2019-08-14
2339,3759,698101.17,4061,4144,52,2010-03-21
2340,656082,925170.97,4916,5953,17,2008-12-31
2341,433589,727902.45,3653,1047,24,2014-07-17
2342,729637,354022.08,5847,544,89,2002-11-02
2343,727150,344700.2,3136,4930,12,2020-06-25
2344,903979,956053.87,3137,373,84,2021-06-14
2345,358711,288287.42,541,5021,61,2015-05-04
2346,523669,125381.68,3026,3204,68,2019-08-29
2347,300166,321773.49,5135,1958,113,2005-05-13
2348,978208,179241.18,5741,2403,71,2007-11-05
2349,492406,611703.63,1611,3871,93,2003-03-17
2350,820743,877231.14,504,2933,34,2003-05-15
2351,207084,391295.8,2608,2052,18,2010-11-26
2352,221205,391398.08,5916,5662,78,2006-06-19
2353,675230,267078.15,670,4221,39,2011-04-02
2354,718079,78752.53,2400,4640,46,2020-07-20
2355,43300,704120.6,796,3161,95,2000-06-01
2356,694253,102496.77,3869,726,22,2006-02-01
2357,907336,777021.59,5484,4921,95,2011-03-27
2358,210785,988437.29,5601,1750,68,2019-07-05
2359,514662,408476.32,5531,4886,105,2017-04-24
2360,702876,40461.81,4529,4389,98,2010-11-03
2361,675496,674956.16,3054,2694,119,2011-01-31
2362,248428,308595.97,4560,2840,53,2012-06-21
2363,179374,854807.27,3906,1710,51,2000-02-09
2364,987579,854122.68,2468,5233,93,2020-04-08
2365,6004,883868.03,3033,4822,5,2012-05-13
2366,17173,790781.84,3387,1427,22,2003-02-18
2367,724828,998449.51,2709,1260,102,2015-04-08
2368,190137,779404.04,6100,3364,62,2008-04-05
2369,890313,269693.46,2081,3600,97,2004-03-13
2370,652960,951302.88,5744,260,13,2006-06-24
2371,696806,329245.39,3259,154,9,2017-07-05
2372,127321,775013.37,3065,1501,7,2008-09-15
2373,338263,995086.02,3975,3237,12,2017-01-12
2374,962230,439641.56,2970,5008,81,2020-06-26
2375,313073,507051.43,1719,491,111,2007-06-23
2376,115185,644388.4,192,2968,48,2021-03-22
2377,157896,249735.42,3780,6207,93,2000-04-05
2378,422597,635814.09,1652,4653,58,2014-02-17
2379,87248,676192.34,5060,5704,44,2007-11-10
2380,900848,183274.63,4738,4680,15,2012-11-28
2381,898104,323088.45,1742,909,93,2014-08-07
2382,826606,192299.48,888,5147,51,2001-08-11
2383,605697,756618.53,4291,4153,39,2017-01-16
2384,353772,432444.34,100,3380,54,2003-08-27
2385,708796,682207.79,2048,1431,105,2008-12-06
2386,617034,459821.32,1871,2258,5,2004-02-27
2387,631097,993886.05,5639,110,28,2003-05-25
2388,495942,122892.72,6160,4030,64,2016-05-16
2389,541539,932164.75,4426,3540,24,2012-09-13
2390,824210,30858.15,1554,5874,105,2003-02-16
2391,571954,290905.28,4035,6068,24,2012-01-01
2392,214978,606843.02,1267,5692,48,2006-07-03
2393,354575,760047.3,2556,2116,102,2021-08-30
2394,193083,591143.41,1776,5352,108,2014-09-09
2395,136896,773243.25,5665,4747,100,2016-10-16
2396,542826,363510.0,4359,6012,83,2013-08-19
2397,291276,584905.66,4489,398,112,2013-03-12
2398,172969,344509.65,4986,1177,50,2012-09-20
2399,311018,738203.48,4197,4438,78,2003-01-13
2400,357062,172873.3,3650,5510,89,2016-07-20
2401,110953,896033.87,2137,5248,79,2017-01-14
2402,513289,149036.11,5370,2707,3,2005-08-27
2403,935155,507822.55,3471,4263,25,2021-07-30
2404,467866,372325.27,379,2415,86,2006-08-16
2405,690548,131693.57,4437,4462,97,2008-10-19
2406,394912,561945.79,3692,2747,66,2006-08-04
2407,295631,760099.9,1641,2639,86,2000-07-27
2408,45735,958419.38,632,5927,102,2010-02-07
2409,420468,321627.52,2926,231,0,2019-11-15
2410,821134,66986.67,3028,1620,88,2019-06-06
2411,222629,29537.91,4551,1039,71,2017-08-10
2412,771009,571043.81,1002,801,113,2000-04-20
2413,543983,662477.46,2474,3811,48,2010-09-19
2414,951787,80669.88,1040,332,21,2002-01-31
2415,842830,876173.16,4272,2923,114,2015-03-23
2416,914286,262592.02,395,4041,63,2021-08-10
2417,639459,501174.59,6186,2116,7,2015-11-13
2418,676952,691300.19,957,2187,47,2019-12-06
2419,732200,525093.92,4789,5936,38,2012-11-26
2420,512818,78988.41,2041,2890,11,2000-01-06
2421,976999,779863.06,5889,4342,46,2022-05-09
2422,999076,778286.98,6206,380,106,2009-10-06
2423,864706,697798.84,583,1631,51,2022-05-01
2424,636090,212772.22,4469,3682,8,2018-08-26
2425,259133,726033.14,3096,5236,117,2002-12-08
2426,658606,550208.68,4960,5644,47,2018-05-16
2427,247426,965869.35,5158,4385,98,2013-02-20
2428,952668,903366.66,3954,5071,78,2014-07-12
2429,622298,675752.73,6029,1288,117,2015-04-23
2430,470288,543583.41,4500,614,65,2004-02-19
2431,408958,226453.46,5081,3565,63,2002-03-23
2432,929379,396086.55,1634,489,12,2019-02-04
2433,108147,347266.13,1210,1424,93,2001-08-13
2434,577418,701513.95,4525,3767,88,2015-06-19
2435,487369,280238.83,1300,2300,56,2016-11-13
2436,801630,353078.55,5605,3593,29,2002-10-28
2437,738958,848565.0,2603,1842,16,2010-11-17
2438,344886,521185.43,4590,1221,30,2007-12-30
2439,370496,710674.25,3375,5240,86,2002-03-11
2440,564346,811718.24,1567,4102,68,2005-10-24
2441,562570,693549.03,5464,564,10,2013-05-20
2442,230753,32801.5,4422,6103,91,2006-11-19
2443,232359,557625.28,6058,5529,44,2013-01-28
2444,643520,172739.5,680,2776,22,2012-04-24
2445,103902,400547.05,5884,4210,5,2004-02-24
2446,589029,783206.19,1225,586,8,2008-12-12
2447,715849,947348.69,2982,6031,51,2008-05-06
2448,566025,833874.01,145,3216,52,2007-06-08
2449,639718,175690.09,1663,5255,110,2005-01-26
2450,138414,756166.01,2464,2772,9,2005-08-06
2451,602248,657194.64,3329,3582,60,2003-08-24
2452,561876,364196.92,2440,5610,52,2006-03-21
2453,142485,636990.77,3730,5249,60,2007-10-02
2454,668746,908668.33,5157,3425,48,2011-06-29
2455,300188,296750.1,459,1523,71,2010-12-09
2456,892327,941933.91,3119,1907,91,2018-06-02
2457,229108,434634.87,5674,332,113,2006-11-25
2458,927167,212154.33,1383,4091,59,2005-04-28
2459,561452,556175.12,4110,4625,27,2018-07-14
2460,990054,143564.47,4470,5108,51,2004-01-23
2461,342693,133653.37,5696,3872,102,2016-04-05
2462,255980,360084.04,3494,2836,86,2001-01-02
2463,627669,914874.47,3247,5372,43,2014-04-16
2464,916717,172506.91,2606,613,81,2016-12-29
2465,786965,818320.88,1419,930,13,2010-05-11
2466,268611,354118.89,3756,589,66,2007-09-15
2467,73580,149060.79,3427,4654,86,2015-01-29
2468,285109,818318.79,6022,4507,11,2011-11-02
2469,728710,924319.86,3624,93,30,2009-11-23
2470,380167,134856.4,415,5413,7,2018-06-22
2471,562279,393654.37,3894,5272,9,2015-03-01
2472,234233,368538.86,5332,3944,27,2006-11-16
2473,106139,670641.02,2962,3528,31,2015-06-21
2474,268896,734454.27,953,6103,18,2005-04-21
2475,763926,181035.85,3140,5662,25,2018-08-01
2476,97888,167267.48,2791,3710,108,2022-01-15
2477,367828,915461.48,695,4200,12,2020-04-22
2478,402996,892892.12,5028,19,42,2002-10-11
2479,465842,637968.42,4326,3364,43,2014-07-07
2480,881737,541028.33,1327,3887,5,2008-03-19
2481,101346,884072.13,2512,1789,55,2002-07-30
2482,70003,290717.62,4609,5222,33,2000-07-11
2483,972033,522580.15,101,1792,54,2006-01-12
2484,972857,984886.88,1225,889,110,2001-07-11
2485,138169,273527.36,1029,1258,44,2014-09-17
2486,297207,439042.88,612,4189,40,2003-02-18
2487,329524,287450.23,21,286,7,2004-03-05
2488,650234,948958.7,82,1388,41,2018-03-01
2489,681867,704927.03,4619,1877,92,2018-07-03
2490,119537,146908.84,1671,3947,3,2006-09-01
2491,770990,699202.99,39,4435,82,2006-02-17
2492,667597,163945.87,3290,5046,44,2007-10-06
2493,835041,694802.73,4215,4599,48,2004-07-19
2494,745013,45640.63,5762,4710,12,2002-05-20
2495,373381,622511.04,2488,2272,54,2017-04-11
2496,161416,698750.42,5591,3219,12,2006-09-22
2497,586861,580222.82,5031,1730,76,2012-03-02
2498,460154,221021.11,379,3004,102,2002-09-03
2499,284410,214182.01,1123,1213,94,2011-03-16
2500,36005,831243.64,5251,3620,1,2010-07-01
2501,747758,415688.54,2243,3578,13,2017-05-11
2502,673162,46875.6,3375,2668,39,2010-03-03
2503,740588,354534.85,2947,1156,13,2020-01-13
2504,185097,354550.86,767,4165,50,2012-05-19
2505,564732,611073.1,4142,2427,87,2010-10-06
2506,277138,145024.82,630,1141,95,2015-04-22
2507,562541,154426.48,3051,1008,84,2006-03-01
2508,465552,138344.66,2217,3108,56,2006-11-17
2509,661693,90244.58,5769,2089,11,2003-08-12
2510,753799,780775.74,835,5702,47,2004-08-20
2511,21133,437899.59,2217,2273,47,2019-08-19
2512,652615,704587.78,361,4149,30,2001-08-18
2513,522407,418791.48,714,1621,61,2018-06-21
2514,14283,955429.1,524,1898,5,2021-06-12
2515,929218,944487.08,640,4212,21,2008-01-22
2516,564422,79297.54,758,4161,80,2013-11-22
2517,360211,196971.96,5754,2091,23,2005-08-22
2518,43363,948914.91,5960,4737,60,2016-06-11
2519,44297,219925.6,2243,2082,63,2000-09-14
2520,934058,678230.61,919,5758,96,2018-12-03
2521,778679,770093.56,855,3570,16,2010-05-05
2522,667392,661766.21,4995,3638,28,2017-06-15
2523,151966,485794.19,2653,3673,30,2009-02-26
2524,850520,435073.59,2509,1352,90,2012-10-20
2525,387289,902581.28,4894,4908,63,2004-04-29
2526,290924,931127.13,900,3040,39,2017-04-18
2527,837036,950884.63,1816,1000,72,2000-01-02
2528,790647,458943.93,5957,5704,101,2011-10-14
2529,431381,539550.84,4423,2279,110,2010-12-22
2530,502813,964271.01,3992,2734,91,2010-12-15
2531,21808,699426.37,4213,3477,0,2021-03-05
2532,169359,360348.86,5986,3,56,2002-08-13
2533,65890,23695.94,131,4754,55,2021-03-05
2534,392452,643143.82,5052,2293,108,2018-02-23
2535,125145,909913.12,4148,5668,105,2015-07-16
2536,655555,612410.63,5728,1367,73,2011-02-22
2537,364666,403453.84,6167,4,64,2019-10-15
2538,575386,308746.24,3120,4383,112,2018-11-27
2539,695920,817849.88,1967,4610,106,2006-06-16
2540,997925,283552.08,2347,140,19,2019-06-12
2541,680351,746379.02,6164,3294,84,2000-04-23
2542,985629,486113.17,4070,4408,43,2009-12-26
2543,750371,320605.65,3429,5638,14,2012-07-08
2544,399819,649296.11,939,2496,39,2021-03-12
2545,637102,145037.89,4854,412,57,2000-12-23
2546,980450,635654.5,1145,362,18,2021-07-14
2547,351838,817185.45,233,2261,105,2000-07-26
2548,704174,414921.01,57,2216,32,2000-03-20
2549,216826,237555.69,3195,4651,59,2006-04-15
2550,867445,291862.92,202,4259,14,2003-04-20
2551,881128,473785.63,4035,870,67,2009-11-27
2552,648336,86837.16,2698,5525,105,2010-11-21
2553,766884,440004.21,3314,4702,49,2018-11-25
2554,225735,634162.54,473,383,112,2000-10-02
2555,341470,568865.3,3902,4677,111,2009-07-24
2556,43407,469761.89,4423,630,77,2005-06-14
2557,615616,286900.6,1173,5425,61,2022-03-19
2558,661195,277954.78,2403,1843,32,2006-01-23
2559,624880,906013.28,5710,5293,94,2012-08-21
2560,521475,571999.14,6204,556,15,2011-07-09
2561,158154,1143.94,4,3407,17,2008-01-11
2562,480122,473106.84,698,4190,52,2020-09-09
2563,763122,317186.08,1025,3808,38,2004-03-26
2564,818007,564668.66,3008,5477,1,2015-12-13
2565,185636,667254.15,4864,5233,9,2014-09-27
2566,958172,282588.24,2775,776,77,2003-07-14
2567,8467,81800.41,1896,1195,9,2011-08-01
2568,586591,928331.1,6012,402,12,2015-10-28
2569,259426,46530.83,470,364,38,2000-09-02
2570,186563,804953.06,1570,5252,7,2015-07-10
2571,512671,628265.23,399,3101,89,2016-04-11
2572,647800,266738.5,585,2914,17,2020-08-16
2573,65398,656916.46,659,3182,19,2017-07-19
2574,361716,917375.11,3841,4428,111,2015-08-15
2575,247555,812214.34,1744,1917,30,2003-07-06
2576,381049,191319.99,129,4542,36,2015-05-12
2577,766372,305915.68,976,2558,39,2010-03-20
2578,298711,173528.68,1681,224,9,2022-03-28
2579,670198,341492.38,2381,5713,58,2018-10-21
2580,13920,542896.82,3973,5284,42,2005-03-27
2581,122179,312776.56,5251,1058,58,2020-06-26
2582,451028,415241.85,5413,2853,85,2020-02-18
2583,819332,494369.23,5506,416,30,2010-01-29
2584,54567,126656.58,1214,3338,82,2020-04-21
2585,114399,473316.21,4465,2645,50,2017-01-29
2586,885546,294708.61,3821,3456,17,2020-01-14
2587,28859,457582.74,3272,4664,10,2021-10-04
2588,142067,660452.14,1431,2991,85,2003-09-29
2589,341381,906976.37,669,5603,115,2006-05-17
2590,524837,283232.48,4168,434,48,2014-11-24
2591,903039,19000.89,5929,1486,10,2013-09-23
2592,215279,906142.95,2656,3177,73,2021-05-31
2593,583950,707765.08,4541,2543,46,2008-06-28
2594,162463,491183.55,428,5933,14,2017-02-26
2595,339869,54755.29,1068,6107,24,2020-02-17
2596,44934,351173.0,4966,1720,47,2006-11-15
2597,637072,108886.08,1244,1604,5,2010-01-13
2598,545931,206126.1,2136,5892,32,2017-04-23
2599,709989,852068.84,6138,1294,74,2005-09-29
2600,637064,511509.2,2139,1723,109,2020-10-25
2601,820179,47451.95,2946,1535,0,2011-05-28
2602,629062,744895.88,541,303,100,2005-05-18
2603,305993,424988.31,5014,1816,15,2009-10-29
2604,916629,943678.32,5606,3992,55,2003-03-14
2605,597051,970464.68,5773,2230,61,2013-10-10
2606,471391,759913.67,3015,3591,89,2006-11-23
2607,438801,491011.12,2952,5382,73,2004-05-14
2608,352745,403785.52,1789,5758,51,2014-06-01
2609,630944,807478.68,1828,303,68,2004-06-07
2610,238040,420449.05,3783,4381,30,2009-02-24
2611,646454,220498.37,4852,1337,7,2004-01-16
2612,384640,466827.34,3649,810,93,2019-11-18
2613,639277,920871.93,2523,1310,52,2013-02-22
2614,984100,332086.98,238,1733,7,2005-06-20
2615,170805,44422.79,4415,5996,41,2015-10-24
2616,762959,563271.98,5540,5664,100,2012-06-03
2617,412755,478033.53,4892,870,55,2015-12-18
2618,521567,430572.29,5565,1347,87,2003-09-03
2619,763702,56215.55,4781,2358,52,2009-09-01
2620,97035,857358.64,1249,3625,86,2000-02-21
2621,97002,510922.06,3012,794,82,2018-01-13
2622,810782,636701.27,6174,3005,66,2002-04-09
2623,953743,232590.16,2348,3616,10,2015-06-27
2624,611992,374457.97,1854,3780,95,2003-05-07
2625,335200,555903.7,3519,3150,41,2011-01-14
2626,556689,598496.01,2159,1394,35,2012-04-26
2627,341404,252442.44,2693,2001,61,2001-08-01
2628,582601,853858.8,288,5999,109,2014-08-03
2629,400875,683736.38,3661,3115,43,2006-01-14
2630,468301,507576.32,5769,5153,109,2014-09-06
2631,707647,959449.5,5943,2881,114,2018-01-19
2632,834929,640561.05,2673,6037,2,2008-08-27
2633,904495,693364.11,4316,63,23,2002-12-02
2634,758281,701205.7,6036,5249,45,2006-12-24
2635,342946,260356.48,3238,3498,6,2017-03-22
2636,519513,685801.76,5711,2786,113,2006-10-27
2637,878639,12963.73,83,5304,105,2021-12-19
2638,605790,296418.0,7,4217,29,2004-06-07
2639,882855,53436.68,299,2503,99,2019-10-28
2640,991033,921517.08,529,437,32,2002-07-18
2641,261832,877643.35,3033,1505,92,2008-06-13
2642,89855,971572.1,1409,3922,52,2003-02-26
2643,422300,556002.75,3697,5582,88,2004-09-30
2644,177154,953647.05,1374,1529,113,2007-12-22
2645,945476,246768.81,2901,2890,79,2008-04-05
2646,507177,282868.45,1957,4785,116,2007-08-17
2647,985229,648408.7,5142,6200,36,2010-09-05
2648,900098,367476.15,3127,4245,104,2004-05-24
2649,195955,58072.02,2460,5236,14,2013-07-19
2650,310406,352200.15,4101,4247,27,2009-11-27
2651,945456,406862.44,818,1289,111,2016-01-09
2652,445867,716035.8,279,4516,25,2016-06-19
2653,62054,210953.2,2881,4028,72,2006-01-04
2654,631567,56478.15,2256,2521,33,2019-01-08
2655,106477,607585.75,2652,5093,36,2011-12-14
2656,654774,242063.64,791,5845,28,2002-02-27
2657,790344,832534.75,6216,5882,76,2000-10-05
2658,401774,14166.09,3796,5059,22,2012-04-06
2659,40373,860627.39,3522,3918,27,2007-09-05
2660,862116,719267.7,2413,2960,34,2007-07-29
2661,782795,315642.28,550,2354,43,2004-11-23
2662,590730,562517.91,5954,2729,87,2006-03-06
2663,448218,646231.53,5082,3572,117,2005-04-13
2664,725402,737482.17,5506,1578,96,2016-09-22
2665,90458,170245.93,477,2508,30,2014-10-25
2666,828771,939074.72,5286,6174,106,2008-10-26
2667,141388,370420.53,3862,1842,101,2003-11-17
2668,787639,311611.09,228,4288,67,2019-05-08
2669,63707,967984.12,4286,5416,93,2005-07-24
2670,438255,899798.66,3233,33,14,2003-03-08
2671,444259,451310.79,4742,5078,77,2014-02-23
2672,976552,865514.76,5615,5612,100,2021-02-27
2673,605993,345217.49,3805,2306,7,2018-09-16
2674,401303,147070.86,4518,20,94,2018-04-15
2675,389400,113989.56,5141,1581,87,2018-11-19
2676,901709,47833.84,640,2478,118,2013-04-09
2677,887222,925971.59,583,3426,88,2006-10-15
2678,40052,969881.17,5005,3940,50,2009-03-28
2679,498865,996555.97,3843,1049,44,2009-05-10
2680,327082,944917.72,2700,4781,65,2010-07-19
2681,739077,328997.68,1889,3517,0,2002-04-08
2682,332612,476616.01,436,2,105,2007-05-01
2683,318875,276052.87,1176,5824,90,2019-01-19
2684,912905,656705.44,1947,1504,115,2015-03-29
2685,490697,522141.95,1323,4164,15,2021-09-03
2686,855179,659770.22,696,2048,47,2003-04-26
2687,996924,106448.02,4295,1219,60,2014-02-26
2688,136986,183823.09,5123,1438,106,2013-11-15
2689,985507,943284.31,2267,2335,97,2021-07-18
2690,845618,841673.39,1237,4306,81,2004-10-27
2691,106460,457044.76,3878,2074,40,2006-12-20
2692,205147,198975.31,3030,1065,94,2018-08-11
2693,179272,887584.42,5926,1725,32,2013-04-11
2694,896587,86925.83,4191,1406,2,2013-08-22
2695,956021,337134.03,1154,4291,67,2002-09-05
2696,92532,169963.72,3411,555,19,2015-03-12
2697,405812,10717.9,2309,2167,95,2015-05-05
2698,538075,412790.69,4481,5569,37,2021-04-15
2699,186822,841073.62,378,1464,101,2008-04-26
2700,674657,203848.97,4549,2203,13,2021-02-06
2701,289519,683580.22,121,1195,119,2020-04-07
2702,539915,783195.52,3829,503,95,2008-09-20
2703,169453,908223.06,5734,5235,72,2022-01-29
2704,435713,290381.59,1345,856,31,2004-09-18
2705,863982,572719.27,854,428,114,2017-01-27
2706,566548,869080.68,2772,1961,21,2010-03-17
2707,133855,767102.68,5262,2798,92,2013-12-03
2708,244281,890411.79,2473,6163,6,2017-02-16
2709,395679,585437.57,6007,486,106,2013-05-25
2710,394020,490822.27,3885,2711,11,2000-05-01
2711,909202,658428.73,3657,5306,24,2010-06-23
2712,850733,808935.4,4429,1961,98,2015-06-09
2713,855945,940236.73,4124,5939,87,2020-05-07
2714,689906,990763.84,4226,1927,14,2004-02-14
2715,236261,12557.32,3052,2865,2,2015-04-04
2716,726349,673240.3,735,130,3,2018-04-06
2717,684491,265818.15,3515,4116,45,2007-12-31
2718,380327,283916.92,3742,4085,6,2020-04-19
2719,986080,30376.67,3581,4800,47,2020-02-03
2720,881600,555324.91,3979,3583,107,2017-06-17
2721,455727,19981.29,3609,1765,113,2010-08-22
2722,281381,187306.02,1877,1574,86,2021-01-25
2723,690170,275266.24,1844,1146,58,2001-05-19
2724,500102,695198.34,1586,871,87,2000-12-31
2725,925913,751691.09,4082,5721,66,2003-06-05
2726,222606,617869.24,3274,4913,9,2014-10-28
2727,864993,371520.99,1752,812,26,2007-09-18
2728,934706,465308.18,702,773,30,2002-06-30
2729,264017,865542.16,3530,2690,57,2007-07-30
2730,161674,562721.9,31,4233,112,2006-04-22
2731,852168,124479.7,4141,2998,42,2012-01-18
2732,4729,89980.93,5013,449,70,2007-05-02
2733,31183,670313.07,5748,1018,26,2019-10-25
2734,32059,628371.13,4813,3750,42,2022-01-10
2735,45912,994467.99,5450,454,59,2021-07-17
2736,397409,561224.62,3955,626,72,2017-06-28
2737,339323,310028.71,1176,510,69,2016-01-04
2738,437552,653991.31,174,3825,16,2016-11-05
2739,21617,19758.94,4821,4377,35,2013-01-28
2740,140061,570556.81,2599,4015,89,2000-12-19
2741,475196,317264.69,2208,2115,36,2007-10-15
2742,823924,466111.84,5923,3196,0,2015-12-07
2743,947136,955006.7,472,2588,7,2004-11-12
2744,879886,368385.54,892,176,27,2007-01-04
2745,872164,12825.73,5438,430,73,2010-07-11
2746,102927,495746.64,888,2254,80,2018-01-11
2747,414862,658684.12,312,74,67,2007-12-21
2748,791994,450097.82,628,4080,68,2019-04-30
2749,360624,350306.36,2740,4913,45,2021-03-21
2750,786266,387389.5,5066,1482,40,2002-04-10
2751,377548,660018.35,5394,480,85,2016-11-02
2752,257359,16890.03,6017,695,41,2010-12-21
2753,337204,230750.47,3140,1321,117,2001-09-07
2754,974913,417349.55,448,1504,72,2017-02-23
2755,739144,490172.16,4167,5353,66,2014-04-21
2756,208588,776620.36,251,4592,100,2005-10-01
