azienda,azionista,quota,ubo
527,14502,6,0,
527,16580,25,0,
527,16210,9,0,
527,9704,12,0,
527,16688,48,0,
528,7753,52,0,
528,8008,3,0,
528,15584,45,0,
529,17398,88,0,
529,8872,12,0,
530,8494,2,0,
530,17431,26,0,
530,12624,72,0,
531,12470,13,0,
531,13373,50,0,
531,11418,34,0,
531,16206,3,0,
532,10549,31,0,
532,15700,11,0,
532,9121,58,0,
533,8076,11,0,
533,11580,89,0,
534,11597,25,0,
534,9995,43,0,
534,11803,32,0,
535,13903,77,0,
535,7902,23,0,
536,16063,99,0,
536,8947,1,0,
537,15326,54,0,
537,7607,46,0,
538,9897,53,0,
538,12167,26,0,
538,14265,21,0,
539,12049,70,0,
539,9421,30,0,
540,16207,74,0,
540,14412,26,0,
541,11328,23,0,
541,9896,77,0,
542,9254,6,0,
542,9286,63,0,
542,12431,31,0,
543,11999,82,0,
543,8354,18,0,
544,10066,42,0,
544,7994,58,0,
545,12967,2,0,
545,13640,24,0,
545,10376,8,0,
545,14278,46,0,
545,11963,20,0,
546,14811,1,0,
546,13629,62,0,
546,16664,37,0,
547,9267,40,0,
547,14526,60,0,
548,11533,12,0,
548,15039,53,0,
548,12189,35,0,
549,9378,56,0,
549,15583,44,0,
550,11110,56,0,
550,10050,25,0,
550,13229,19,0,
551,14633,96,0,
551,16411,4,0,
552,16937,98,0,
552,9843,2,0,
553,17111,26,0,
553,8620,73,0,
553,8275,1,0,
554,7716,79,0,
554,15302,21,0,
555,12810,85,0,
555,14169,15,0,
556,11172,87,0,
556,12710,13,0,
557,10888,56,0,
557,9123,44,0,
558,15049,29,0,
558,11836,38,0,
558,14998,33,0,
559,12058,34,0,
559,14109,33,0,
559,17216,33,0,
560,11035,16,0,
560,11161,82,0,
560,14393,2,0,
561,14505,41,0,
561,13381,59,0,
562,11261,60,0,
562,17380,40,0,
563,7933,66,0,
563,15421,34,0,
564,8854,36,0,
564,11128,64,0,
565,11969,69,0,
565,10549,31,0,
566,13584,94,0,
566,12497,6,0,
567,8389,31,0,
567,12841,38,0,
567,14559,31,0,
568,17125,17,0,
568,11486,3,0,
568,17066,51,0,
568,16392,29,0,
569,13019,81,0,
569,11847,19,0,
570,14583,10,0,
570,12945,77,0,
570,9082,13,0,
571,10642,82,0,
571,13704,18,0,
572,14982,75,0,
572,12082,25,0,
573,9936,6,0,
573,10027,3,0,
573,12418,12,0,
573,14770,33,0,
573,16633,7,0,
573,10367,24,0,
573,8632,5,0,
573,13836,10,0,
574,14533,35,0,
574,11471,55,0,
574,14253,10,0,
575,9632,49,0,
575,13816,51,0,
576,10950,99,0,
576,9724,1,0,
577,12128,8,0,
577,8968,30,0,
577,16816,54,0,
577,8402,5,0,
577,14071,3,0,
578,11001,7,0,
578,13040,57,0,
578,9940,36,0,
579,15414,56,0,
579,8596,44,0,
580,14780,98,0,
580,9414,2,0,
581,9713,13,0,
581,13605,86,0,
581,15974,1,0,
582,7663,89,0,
582,11233,11,0,
583,16314,1,0,
583,8502,4,0,
583,7572,95,0,
584,9657,20,0,
584,14033,7,0,
584,10187,45,0,
584,8803,28,0,
585,10417,71,0,
585,10159,29,0,
586,13962,58,0,
586,10942,42,0,
587,13991,77,0,
587,13544,19,0,
587,9757,4,0,
588,10037,92,0,
588,7716,8,0,
589,16276,24,0,
589,17147,68,0,
589,14336,8,0,
590,8820,36,0,
590,9039,62,0,
590,15783,2,0,
591,10134,46,0,
591,8282,54,0,
592,11011,70,0,
592,8846,30,0,
593,14059,62,0,
593,13441,11,0,
593,13256,27,0,
594,10574,14,0,
594,17174,28,0,
594,10382,36,0,
594,16257,22,0,
595,9352,6,0,
595,17446,76,0,
595,11333,18,0,
596,8481,42,0,
596,12717,58,0,
597,12244,74,0,
597,12654,26,0,
598,13890,29,0,
598,10633,2,0,
598,9836,7,0,
598,8811,3,0,
598,11339,20,0,
598,14797,19,0,
598,12379,20,0,
599,12902,55,0,
599,17324,45,0,
600,9993,24,0,
600,9226,72,0,
600,16630,4,0,
601,12950,5,0,
601,13480,77,0,
601,11878,18,0,
602,14719,59,0,
602,11978,41,0,
603,16830,42,0,
603,7505,58,0,
604,9707,70,0,
604,8533,30,0,
605,14989,64,0,
605,14885,36,0,
606,11748,32,0,
606,8574,68,0,
607,13442,71,0,
607,15718,29,0,
608,11614,32,0,
608,17265,68,0,
609,9674,57,0,
609,13229,5,0,
609,15398,38,0,
610,15869,21,0,
610,17369,34,0,
610,14219,45,0,
611,13141,29,0,
611,14729,5,0,
611,8212,66,0,
612,17332,35,0,
612,8022,65,0,
613,10544,93,0,
613,8059,7,0,
614,12630,80,0,
614,9830,20,0,
615,7735,1,0,
615,16730,43,0,
615,10614,56,0,
616,8718,4,0,
616,9307,48,0,
616,10837,48,0,
617,13332,63,0,
617,15242,29,0,
617,17492,8,0,
618,11788,80,0,
618,14948,9,0,
618,15026,11,0,
619,15588,20,0,
619,14782,80,0,
620,15149,57,0,
620,8749,43,0,
621,14398,97,0,
621,12214,3,0,
622,12594,76,0,
622,16597,24,0,
623,13694,4,0,
623,8860,45,0,
623,15319,51,0,
624,15239,48,0,
624,17057,52,0,
625,9684,95,0,
625,16693,5,0,
626,14062,54,0,
626,10918,46,0,
627,9738,47,0,
627,14501,24,0,
627,14810,29,0,
628,17462,18,0,
628,12340,80,0,
628,9616,2,0,
629,13799,13,0,
629,11244,2,0,
629,8945,28,0,
629,8337,27,0,
629,10904,30,0,
630,17086,65,0,
630,14480,35,0,
631,12083,54,0,
631,10554,46,0,
632,13713,10,0,
632,8599,72,0,
632,17393,18,0,
633,14237,16,0,
633,10487,12,0,
633,17062,6,0,
633,13057,1,0,
633,14725,63,0,
633,8615,2,0,
634,17459,81,0,
634,15063,19,0,
635,13043,11,0,
635,16022,81,0,
635,13396,8,0,
636,9022,10,0,
636,15012,11,0,
636,7632,74,0,
636,17135,5,0,
637,14884,15,0,
637,10355,43,0,
637,13434,37,0,
637,16874,5,0,
638,11131,88,0,
638,10811,12,0,
639,15082,32,0,
639,14752,26,0,
639,7507,42,0,
640,8544,37,0,
640,13379,63,0,
641,9359,99,0,
641,8135,1,0,
642,9520,78,0,
642,9957,22,0,
643,8590,51,0,
643,14495,21,0,
643,11941,28,0,
644,15649,100,0,
645,8717,11,0,
645,10144,89,0,
646,11043,13,0,
646,11892,77,0,
646,14508,10,0,
647,14239,39,0,
647,16072,9,0,
647,8536,52,0,
648,11334,56,0,
648,16383,1,0,
648,14174,43,0,
649,16552,64,0,
649,12234,36,0,
650,16492,47,0,
650,8599,53,0,
651,8162,48,0,
651,9254,52,0,
652,16435,82,0,
652,13504,18,0,
653,11232,38,0,
653,10128,3,0,
653,8150,21,0,
653,12819,14,0,
653,8166,24,0,
654,15379,76,0,
654,10136,12,0,
654,9400,2,0,
654,15812,10,0,
655,10581,86,0,
655,13069,9,0,
655,8210,5,0,
656,12867,94,0,
656,14803,6,0,
657,7702,66,0,
657,11977,10,0,
657,14695,24,0,
658,8685,19,0,
658,12948,40,0,
658,16763,41,0,
659,15896,35,0,
659,8522,65,0,
660,11017,8,0,
660,16594,35,0,
660,9122,50,0,
660,10705,7,0,
661,15412,47,0,
661,12140,16,0,
661,11726,26,0,
661,11946,11,0,
662,17116,5,0,
662,11326,48,0,
662,8797,47,0,
663,11438,70,0,
663,16921,5,0,
663,10707,25,0,
664,14538,11,0,
664,8589,34,0,
664,9913,31,0,
664,9174,24,0,
665,9793,3,0,
665,16884,58,0,
665,8675,39,0,
666,16775,6,0,
666,13665,61,0,
666,12033,33,0,
667,16453,21,0,
667,15599,49,0,
667,15983,30,0,
668,8033,6,0,
668,10529,62,0,
668,15663,32,0,
669,13464,96,0,
669,9523,4,0,
670,8126,73,0,
670,15346,18,0,
670,14296,9,0,
671,15939,17,0,
671,16422,39,0,
671,12449,44,0,
672,13724,63,0,
672,17302,20,0,
672,15218,17,0,
673,11177,17,0,
673,9845,13,0,
673,11622,70,0,
674,12147,22,0,
674,13560,78,0,
675,9199,72,0,
675,11012,28,0,
676,12885,76,0,
676,16661,24,0,
677,14262,35,0,
677,9954,2,0,
677,13456,37,0,
677,14167,26,0,
678,16659,54,0,
678,13699,8,0,
678,10990,38,0,
679,16199,15,0,
679,14937,45,0,
679,8232,1,0,
679,9652,39,0,
680,12777,61,0,
680,7559,39,0,
681,8821,16,0,
681,9691,64,0,
681,11755,2,0,
681,13247,18,0,
682,9555,44,0,
682,11899,3,0,
682,9430,15,0,
682,12461,21,0,
682,14696,17,0,
683,10875,88,0,
683,16676,12,0,
684,8856,16,0,
684,8899,84,0,
685,12382,40,0,
685,7753,60,0,
686,8123,85,0,
686,13292,15,0,
687,10521,63,0,
687,14729,37,0,
688,9079,19,0,
688,14727,51,0,
688,15484,30,0,
689,17446,57,0,
689,11831,43,0,
690,17061,1,0,
690,11836,96,0,
690,13550,3,0,
691,8513,59,0,
691,13240,7,0,
691,7969,10,0,
691,15444,8,0,
691,12592,14,0,
691,11977,2,0,
692,8481,10,0,
692,15117,8,0,
692,15531,16,0,
692,17089,6,0,
692,9869,19,0,
692,11801,41,0,
693,10406,98,0,
693,11718,2,0,
694,13930,42,0,
694,11248,58,0,
695,8324,100,0,
696,8730,78,0,
696,8604,22,0,
697,10882,35,0,
697,10162,65,0,
698,16499,57,0,
698,15352,43,0,
699,14453,48,0,
699,11325,17,0,
699,13675,20,0,
699,15597,15,0,
700,8969,80,0,
700,16007,20,0,
701,7762,88,0,
701,10614,12,0,
702,10119,80,0,
702,10018,20,0,
703,16759,80,0,
703,12055,6,0,
703,11620,14,0,
704,13129,54,0,
704,8370,12,0,
704,14513,34,0,
705,14360,45,0,
705,14240,55,0,
706,11069,10,0,
706,11043,20,0,
706,8743,70,0,
707,8683,65,0,
707,15299,17,0,
707,16569,4,0,
707,9991,14,0,
708,11659,35,0,
708,12954,65,0,
709,13676,11,0,
709,12332,49,0,
709,11574,40,0,
710,17019,60,0,
710,10409,40,0,
711,13989,22,0,
711,13402,78,0,
712,10866,26,0,
712,8177,65,0,
712,8350,9,0,
713,16979,67,0,
713,17201,33,0,
714,10132,95,0,
714,13995,5,0,
715,9931,46,0,
715,11084,17,0,
715,13884,37,0,
716,16365,26,0,
716,9543,74,0,
717,10341,63,0,
717,8051,37,0,
718,16473,20,0,
718,14083,29,0,
718,11854,51,0,
719,8347,9,0,
719,9629,78,0,
719,17439,4,0,
719,10620,9,0,
720,8844,24,0,
720,14159,28,0,
720,10560,48,0,
721,9508,71,0,
721,16900,26,0,
721,12706,3,0,
722,12998,72,0,
722,7775,28,0,
723,14620,34,0,
723,16423,19,0,
723,13507,47,0,
724,14279,12,0,
724,17113,84,0,
724,16630,4,0,
725,15137,71,0,
725,11527,21,0,
725,8624,8,0,
726,11000,3,0,
726,10845,56,0,
726,13725,41,0,
727,13450,98,0,
727,15101,2,0,
728,12257,11,0,
728,13243,20,0,
728,7727,11,0,
728,10804,58,0,
729,9364,4,0,
729,12125,31,0,
729,14527,27,0,
729,10348,5,0,
729,11465,33,0,
730,12078,34,0,
730,16226,41,0,
730,9990,25,0,
731,12208,38,0,
731,15320,29,0,
731,17076,33,0,
732,13435,50,0,
732,9496,18,0,
732,14616,32,0,
733,12766,47,0,
733,16012,3,0,
733,10780,50,0,
734,11967,97,0,
734,14975,3,0,
735,15775,29,0,
735,9372,42,0,
735,14926,25,0,
735,8591,4,0,
736,8037,34,0,
736,12221,7,0,
736,9164,15,0,
736,15176,19,0,
736,9891,25,0,
737,14922,51,0,
737,9070,49,0,
738,12723,53,0,
738,17094,47,0,
739,16181,57,0,
739,12373,43,0,
740,12749,19,0,
740,16256,36,0,
740,13700,45,0,
741,8477,24,0,
741,10880,24,0,
741,9969,52,0,
742,8385,46,0,
742,15140,53,0,
742,11162,1,0,
743,12481,27,0,
743,12962,7,0,
743,13292,17,0,
743,11195,42,0,
743,12571,7,0,
744,15802,44,0,
744,8121,7,0,
744,9876,5,0,
744,10163,44,0,
745,8970,25,0,
745,7668,20,0,
745,14863,55,0,
746,14556,58,0,
746,14426,42,0,
747,13564,27,0,
747,13147,73,0,
748,16206,96,0,
748,11446,4,0,
749,9652,51,0,
749,8933,49,0,
750,9591,74,0,
750,13247,26,0,
751,15604,22,0,
751,11640,10,0,
751,14421,36,0,
751,13682,32,0,
752,15385,33,0,
752,8660,67,0,
753,8252,57,0,
753,16270,43,0,
754,13382,59,0,
754,14300,41,0,
755,8459,38,0,
755,14102,24,0,
755,10145,8,0,
755,11808,11,0,
755,8553,19,0,
756,8421,28,0,
756,8178,72,0,
757,8915,42,0,
757,12827,58,0,
758,10444,87,0,
758,13709,13,0,
759,15779,51,0,
759,7782,3,0,
759,9718,32,0,
759,10834,14,0,
760,9859,35,0,
760,10655,38,0,
760,9672,27,0,
761,10156,78,0,
761,10056,22,0,
762,13553,14,0,
762,9796,23,0,
762,16290,10,0,
762,13608,53,0,
763,7807,36,0,
763,11017,49,0,
763,13917,15,0,
764,13451,54,0,
764,10949,46,0,
765,11587,68,0,
765,9654,32,0,
766,11647,55,0,
766,13158,45,0,
767,15301,6,0,
767,9510,87,0,
767,15298,7,0,
768,14910,48,0,
768,7515,30,0,
768,9687,22,0,
769,15746,61,0,
769,17090,36,0,
769,15636,2,0,
769,11769,1,0,
770,15932,6,0,
770,15412,65,0,
770,13262,29,0,
771,9433,99,0,
771,12193,1,0,
772,7898,38,0,
772,13969,11,0,
772,15119,51,0,
773,15397,30,0,
773,14354,56,0,
773,15563,14,0,
774,17414,4,0,
774,8470,6,0,
774,8570,90,0,
775,14377,21,0,
775,13337,12,0,
775,15627,30,0,
775,16205,37,0,
776,8863,3,0,
776,8395,83,0,
776,16694,8,0,
776,13215,6,0,
777,14419,2,0,
777,15313,37,0,
777,17369,61,0,
778,7974,66,0,
778,12862,34,0,
779,9839,7,0,
779,8057,34,0,
779,17214,10,0,
779,14507,49,0,
780,14484,39,0,
780,8786,38,0,
780,10831,23,0,
781,12536,79,0,
781,8924,14,0,
781,11465,7,0,
782,9948,22,0,
782,17208,37,0,
782,15186,41,0,
783,15201,85,0,
783,9779,15,0,
784,16411,97,0,
784,8215,3,0,
785,15949,73,0,
785,14724,27,0,
786,12444,80,0,
786,7614,20,0,
787,13329,67,0,
787,14199,33,0,
788,16472,73,0,
788,9525,27,0,
789,13353,13,0,
789,15477,36,0,
789,9319,51,0,
790,16360,49,0,
790,7612,51,0,
791,11719,97,0,
791,16676,3,0,
792,12190,7,0,
792,13944,49,0,
792,12888,7,0,
792,11342,37,0,
793,11852,11,0,
793,10124,82,0,
793,13262,7,0,
794,12316,90,0,
794,16949,10,0,
795,13161,42,0,
795,11014,58,0,
796,8464,93,0,
796,15532,7,0,
797,16305,29,0,
797,10125,71,0,
798,8688,58,0,
798,10098,4,0,
798,12483,38,0,
799,16517,65,0,
799,15720,35,0,
800,10940,31,0,
800,10755,69,0,
801,12857,35,0,
801,10714,65,0,
802,16829,33,0,
802,13960,67,0,
803,17314,96,0,
803,14869,4,0,
804,7899,67,0,
804,9606,33,0,
805,8205,98,0,
805,14170,2,0,
806,10652,57,0,
806,17031,24,0,
806,15432,19,0,
807,7566,39,0,
807,11417,50,0,
807,12116,11,0,
808,16910,94,0,
808,7549,6,0,
809,8292,39,0,
809,14531,61,0,
810,16177,51,0,
810,11231,49,0,
811,16936,20,0,
811,9947,33,0,
811,15451,28,0,
811,7817,19,0,
812,15178,3,0,
812,8371,26,0,
812,9087,71,0,
813,8186,47,0,
813,11172,24,0,
813,10428,29,0,
814,16827,80,0,
814,17406,20,0,
815,13673,57,0,
815,15300,43,0,
816,9958,67,0,
816,12126,33,0,
817,10519,72,0,
817,11639,28,0,
818,15702,5,0,
818,9772,46,0,
818,15782,32,0,
818,15839,17,0,
819,15110,26,0,
819,13405,56,0,
819,9341,6,0,
819,11646,12,0,
820,12862,67,0,
820,12913,13,0,
820,8559,5,0,
820,13119,15,0,
821,12915,85,0,
821,11475,15,0,
822,7560,23,0,
822,10954,36,0,
822,11049,26,0,
822,16780,15,0,
823,9662,49,0,
823,12109,51,0,
824,16139,36,0,
824,12332,2,0,
824,15369,62,0,
825,12424,38,0,
825,7870,62,0,
826,13238,20,0,
826,11716,80,0,
827,16237,7,0,
827,12754,28,0,
827,11808,40,0,
827,9709,19,0,
827,8810,6,0,
828,7711,20,0,
828,7739,48,0,
828,8494,32,0,
829,13041,30,0,
829,7685,70,0,
830,16909,93,0,
830,9686,7,0,
831,17457,65,0,
831,15087,35,0,
832,8231,72,0,
832,16856,28,0,
833,8319,91,0,
833,9703,9,0,
834,14576,45,0,
834,9735,55,0,
835,11491,26,0,
835,7925,45,0,
835,7601,29,0,
836,12286,66,0,
836,16347,10,0,
836,15988,24,0,
837,10791,11,0,
837,11837,54,0,
837,11338,30,0,
837,15344,5,0,
838,16239,35,0,
838,12466,44,0,
838,16616,21,0,
839,9380,95,0,
839,14152,5,0,
840,11125,63,0,
840,13020,37,0,
841,12649,63,0,
841,11145,24,0,
841,17427,13,0,
842,7815,58,0,
842,9435,42,0,
843,11902,36,0,
843,10255,64,0,
844,11527,1,0,
844,16684,37,0,
844,12142,25,0,
844,8498,37,0,
845,8956,39,0,
845,8553,61,0,
846,17030,78,0,
846,8244,22,0,
847,8313,64,0,
847,8715,36,0,
848,13776,10,0,
848,14071,90,0,
849,16018,58,0,
849,10779,42,0,
850,16758,1,0,
850,12040,3,0,
850,11609,24,0,
850,14203,11,0,
850,16794,27,0,
850,12706,33,0,
850,12601,1,0,
851,9240,30,0,
851,10775,61,0,
851,16168,9,0,
852,15723,54,0,
852,7503,46,0,
853,11614,47,0,
853,9537,53,0,
854,11140,50,0,
854,14154,50,0,
855,8334,99,0,
855,9793,1,0,
856,13114,85,0,
856,13691,15,0,
857,13104,58,0,
857,8100,42,0,
858,11726,10,0,
858,11699,5,0,
858,16897,10,0,
858,17190,75,0,
859,8083,56,0,
859,16116,44,0,
860,11091,6,0,
860,7702,31,0,
860,12757,29,0,
860,13998,25,0,
860,12233,9,0,
861,11901,49,0,
861,15652,51,0,
862,12726,80,0,
862,17096,20,0,
863,13097,61,0,
863,15170,33,0,
863,13799,6,0,
864,8981,17,0,
864,15942,44,0,
864,8282,28,0,
864,8244,11,0,
865,9032,39,0,
865,8888,61,0,
866,16917,96,0,
866,15850,4,0,
867,14828,63,0,
867,17499,7,0,
867,9015,16,0,
867,15546,11,0,
867,15684,3,0,
868,8560,68,0,
868,14100,14,0,
868,7970,6,0,
868,13965,12,0,
869,14614,65,0,
869,7704,21,0,
869,15605,14,0,
870,16478,57,0,
870,10279,43,0,
871,12249,29,0,
871,9750,71,0,
872,9595,31,0,
872,13543,56,0,
872,11338,13,0,
873,15449,93,0,
873,10092,7,0,
874,13754,28,0,
874,14115,50,0,
874,8743,6,0,
874,11614,16,0,
875,15302,59,0,
875,16941,4,0,
875,13790,37,0,
876,9301,24,0,
876,17128,51,0,
876,16905,11,0,
876,13906,14,0,
877,15864,23,0,
877,11454,17,0,
877,16868,60,0,
878,9504,86,0,
878,9938,14,0,
879,11602,73,0,
879,15180,27,0,
880,12210,19,0,
880,14027,43,0,
880,13250,30,0,
880,10430,8,0,
881,14661,97,0,
881,9835,3,0,
882,17495,80,0,
882,14619,20,0,
883,16103,69,0,
883,14241,31,0,
884,9545,44,0,
884,15823,27,0,
884,12573,2,0,
884,12135,27,0,
885,11110,93,0,
885,12791,7,0,
886,13593,35,0,
886,16229,22,0,
886,13818,43,0,
887,8840,48,0,
887,7707,49,0,
887,13705,3,0,
888,12612,7,0,
888,8523,64,0,
888,14571,27,0,
888,11026,2,0,
889,14388,3,0,
889,16905,3,0,
889,15053,3,0,
889,9188,54,0,
889,8381,2,0,
889,16186,35,0,
890,12627,23,0,
890,12228,55,0,
890,9534,22,0,
891,14468,65,0,
891,9830,21,0,
891,8166,14,0,
892,13007,91,0,
892,15274,9,0,
893,17154,55,0,
893,9194,12,0,
893,12383,33,0,
894,17142,29,0,
894,9093,50,0,
894,17008,6,0,
894,9205,15,0,
895,8201,58,0,
895,13049,42,0,
896,14267,6,0,
896,16180,59,0,
896,9040,33,0,
896,13283,2,0,
897,8740,45,0,
897,12669,29,0,
897,14848,26,0,
898,15906,100,0,
899,8962,73,0,
899,10870,21,0,
899,16462,6,0,
900,16221,25,0,
900,10812,19,0,
900,7732,56,0,
901,13072,39,0,
901,13032,61,0,
902,9148,36,0,
902,13225,58,0,
902,16104,6,0,
903,16237,3,0,
903,9642,3,0,
903,8652,4,0,
903,11727,88,0,
903,10760,2,0,
904,11680,97,0,
904,8110,3,0,
905,8437,6,0,
905,9521,21,0,
905,14422,17,0,
905,15031,25,0,
905,14672,31,0,
906,8400,71,0,
906,9902,29,0,
907,14662,70,0,
907,16570,30,0,
908,15209,96,0,
908,14892,4,0,
909,8655,32,0,
909,16998,47,0,
909,13882,21,0,
910,13114,16,0,
910,14765,84,0,
911,15129,50,0,
911,12925,50,0,
912,14947,82,0,
912,7504,4,0,
912,13543,14,0,
913,12584,56,0,
913,13667,9,0,
913,11267,35,0,
914,15557,7,0,
914,10168,1,0,
914,16174,76,0,
914,16166,16,0,
915,15452,38,0,
915,16994,62,0,
916,12307,59,0,
916,16815,41,0,
917,11079,79,0,
917,11972,21,0,
918,9088,44,0,
918,11652,56,0,
919,11398,50,0,
919,16865,50,0,
920,9550,76,0,
920,8195,24,0,
921,15572,99,0,
921,10638,1,0,
922,10839,77,0,
922,11083,5,0,
922,9313,11,0,
922,13951,7,0,
923,9031,85,0,
923,14844,15,0,
924,10396,16,0,
924,7599,32,0,
924,10437,52,0,
925,8915,87,0,
925,14101,13,0,
926,12553,39,0,
926,10086,23,0,
926,17257,38,0,
927,13250,57,0,
927,14884,43,0,
928,13537,82,0,
928,15125,18,0,
929,12041,22,0,
929,13732,78,0,
930,8011,6,0,
930,9424,5,0,
930,9269,34,0,
930,12472,8,0,
930,16633,42,0,
930,14665,5,0,
931,14754,76,0,
931,16847,24,0,
932,14861,21,0,
932,12416,32,0,
932,9324,47,0,
933,8453,88,0,
933,11206,12,0,
934,10653,22,0,
934,9271,64,0,
934,11144,14,0,
935,12225,34,0,
935,11490,37,0,
935,15471,29,0,
936,12189,100,0,
937,16748,65,0,
937,10474,35,0,
938,11549,39,0,
938,14562,61,0,
939,17352,96,0,
939,8895,4,0,
940,13308,20,0,
940,13519,80,0,
941,11927,53,0,
941,17261,16,0,
941,12468,30,0,
941,7974,1,0,
942,10245,57,0,
942,7506,43,0,
943,11607,55,0,
943,12562,45,0,
944,17422,70,0,
944,9541,30,0,
945,11936,24,0,
945,8878,76,0,
946,12879,85,0,
946,17037,15,0,
947,10065,24,0,
947,13436,60,0,
947,17269,16,0,
948,14526,16,0,
948,14984,47,0,
948,13083,3,0,
948,10189,34,0,
949,16368,61,0,
949,17406,3,0,
949,14081,3,0,
949,10945,33,0,
950,13021,60,0,
950,7898,40,0,
951,10389,21,0,
951,17414,79,0,
952,10057,36,0,
952,7952,53,0,
952,9721,11,0,
953,15074,55,0,
953,10605,25,0,
953,16175,20,0,
954,11725,46,0,
954,8956,7,0,
954,9713,47,0,
955,9411,4,0,
955,17187,91,0,
955,12516,5,0,
956,15685,8,0,
956,8194,11,0,
956,15104,12,0,
956,16834,56,0,
956,14152,13,0,
957,8102,71,0,
957,10664,29,0,
958,15715,22,0,
958,14498,78,0,
959,17434,53,0,
959,15130,1,0,
959,14977,45,0,
959,9471,1,0,
960,7858,88,0,
960,8876,12,0,
961,9671,61,0,
961,9449,20,0,
961,11859,9,0,
961,9742,10,0,
962,8161,35,0,
962,8321,43,0,
962,7798,7,0,
962,14763,15,0,
963,12937,99,0,
963,10846,1,0,
964,15038,52,0,
964,15855,41,0,
964,9554,7,0,
965,13405,20,0,
965,9961,16,0,
965,17274,8,0,
965,13090,20,0,
965,12448,36,0,
966,15848,8,0,
966,10386,3,0,
966,11617,9,0,
966,10919,8,0,
966,12235,72,0,
967,8959,55,0,
967,9966,14,0,
967,13780,12,0,
967,8193,19,0,
968,10887,18,0,
968,9522,25,0,
968,9652,57,0,
969,15517,86,0,
969,13717,14,0,
970,14561,78,0,
970,14839,12,0,
970,9467,10,0,
971,12019,55,0,
971,13956,45,0,
972,13781,28,0,
972,17191,4,0,
972,11806,68,0,
973,15529,78,0,
973,9804,22,0,
974,16447,4,0,
974,12929,24,0,
974,12037,27,0,
974,15203,45,0,
975,8951,52,0,
975,11316,11,0,
975,8082,37,0,
976,14481,26,0,
976,9566,45,0,
976,10373,29,0,
977,11482,90,0,
977,12478,10,0,
978,15202,43,0,
978,11070,38,0,
978,13810,19,0,
979,8652,74,0,
979,11187,26,0,
980,8863,34,0,
980,10985,66,0,
981,16725,34,0,
981,16073,49,0,
981,12669,17,0,
982,8323,43,0,
982,10779,8,0,
982,13498,49,0,
983,11623,13,0,
983,12991,14,0,
983,11002,64,0,
983,17338,9,0,
984,16968,4,0,
984,12961,47,0,
984,16644,25,0,
984,13501,24,0,
985,7535,92,0,
985,9036,8,0,
986,12312,81,0,
986,12610,19,0,
987,13305,54,0,
987,13050,24,0,
987,12010,22,0,
988,13838,44,0,
988,14461,56,0,
989,17458,86,0,
989,8232,14,0,
990,13867,63,0,
990,13638,17,0,
990,12835,8,0,
990,10334,12,0,
991,16594,48,0,
991,17032,52,0,
992,10456,26,0,
992,12283,74,0,
993,16843,5,0,
993,16873,67,0,
993,9036,28,0,
994,15984,38,0,
994,17052,31,0,
994,9186,31,0,
995,13732,57,0,
995,13123,43,0,
996,7557,37,0,
996,13302,24,0,
996,9807,39,0,
997,11171,44,0,
997,12464,56,0,
998,15882,63,0,
998,10806,33,0,
998,14799,4,0,
999,12623,88,0,
999,11418,12,0,
1000,13721,64,0,
1000,9892,35,0,
1000,16553,1,0,
1001,14006,77,0,
1001,10329,23,0,
1002,16531,39,0,
1002,7955,9,0,
1002,11522,5,0,
1002,15617,47,0,
1003,9867,95,0,
1003,10604,5,0,
1004,15616,38,0,
1004,16796,41,0,
1004,9355,21,0,
1005,11550,94,0,
1005,8376,6,0,
1006,12585,18,0,
1006,14839,19,0,
1006,9099,63,0,
1007,14648,3,0,
1007,13285,91,0,
1007,11596,6,0,
1008,7926,99,0,
1008,8878,1,0,
1009,13811,60,0,
1009,10739,40,0,
1010,11135,14,0,
1010,15613,24,0,
1010,7685,18,0,
1010,15586,43,0,
1010,10443,1,0,
1011,14134,26,0,
1011,13780,74,0,
1012,10404,93,0,
1012,9541,7,0,
1013,13007,59,0,
1013,11602,41,0,
1014,13326,60,0,
1014,7547,11,0,
