azienda,azionista,quota,ubo
513,9787,1,0,
513,11833,7,0,
514,6726,31,0,
514,7774,35,0,
514,6634,34,0,
515,11952,45,0,
515,5913,28,0,
515,9834,26,0,
515,9042,1,0,
516,7229,48,0,
516,8356,52,0,
517,11778,83,0,
517,12694,17,0,
518,10620,38,0,
518,8198,55,0,
518,6291,7,0,
519,7476,51,0,
519,9317,38,0,
519,12496,11,0,
520,11531,4,0,
520,11064,40,0,
520,7025,56,0,
521,10041,63,0,
521,7241,35,0,
521,12470,2,0,
522,12165,33,0,
522,12811,36,0,
522,9388,31,0,
523,10248,88,0,
523,12928,12,0,
524,9212,29,0,
524,11408,71,0,
525,11854,7,0,
525,10618,85,0,
525,7322,8,0,
526,6719,8,0,
526,8573,69,0,
526,8831,23,0,
527,13107,75,0,
527,6673,25,0,
528,10557,18,0,
528,10112,82,0,
529,7046,63,0,
529,8565,18,0,
529,7701,3,0,
529,12470,16,0,
530,8343,87,0,
530,8486,13,0,
531,8422,32,0,
531,12334,62,0,
531,10492,6,0,
532,12942,38,0,
532,6832,62,0,
533,6159,55,0,
533,6789,14,0,
533,9284,4,0,
533,7436,25,0,
533,11458,2,0,
534,10123,33,0,
534,7397,61,0,
534,6695,6,0,
535,10010,16,0,
535,12224,43,0,
535,8879,20,0,
535,6900,21,0,
536,9176,20,0,
536,12828,80,0,
537,8269,62,0,
537,11986,38,0,
538,8172,33,0,
538,9067,67,0,
539,8365,1,0,
539,9207,51,0,
539,11928,29,0,
539,11843,19,0,
540,10075,88,0,
540,9406,12,0,
541,12363,70,0,
541,6673,30,0,
542,12704,30,0,
542,6775,15,0,
542,12113,10,0,
542,12468,31,0,
542,12611,14,0,
543,8059,58,0,
543,7476,42,0,
544,10704,80,0,
544,8265,20,0,
545,10697,99,0,
545,11814,1,0,
546,7768,73,0,
546,10479,27,0,
547,12565,91,0,
547,7178,9,0,
548,12829,47,0,
548,10151,53,0,
549,5650,56,0,
549,11921,44,0,
550,7926,80,0,
550,6755,20,0,
551,9785,56,0,
551,6717,36,0,
551,12275,8,0,
552,12479,53,0,
552,5919,14,0,
552,6167,33,0,
553,10942,5,0,
553,5932,15,0,
553,9656,55,0,
553,8169,25,0,
554,11589,41,0,
554,12820,34,0,
554,7050,25,0,
555,8371,87,0,
555,6468,13,0,
556,6567,7,0,
556,10635,11,0,
556,12390,6,0,
556,9668,30,0,
556,11644,46,0,
557,8850,26,0,
557,7553,42,0,
557,11410,32,0,
558,10421,49,0,
558,6303,51,0,
559,12941,47,0,
559,8071,8,0,
559,9289,45,0,
560,13029,23,0,
560,7184,60,0,
560,10643,17,0,
561,8612,95,0,
561,6368,5,0,
562,9421,19,0,
562,9369,73,0,
562,6409,8,0,
563,12612,26,0,
563,10492,63,0,
563,9305,11,0,
564,6746,59,0,
564,9725,30,0,
564,12944,6,0,
564,9433,5,0,
565,12051,30,0,
565,11905,47,0,
565,10814,23,0,
566,6713,75,0,
566,9554,25,0,
567,12836,83,0,
567,8803,17,0,
568,8255,51,0,
568,10558,49,0,
569,10855,24,0,
569,12387,6,0,
569,8400,70,0,
570,10386,63,0,
570,8539,18,0,
570,10489,19,0,
571,7972,84,0,
571,6435,16,0,
572,12962,12,0,
572,5764,31,0,
572,9562,21,0,
572,12415,36,0,
573,11389,34,0,
573,12286,66,0,
574,6638,53,0,
574,11961,47,0,
575,10846,31,0,
575,10551,66,0,
575,7982,3,0,
576,8019,5,0,
576,12327,78,0,
576,10145,17,0,
577,6580,33,0,
577,11305,44,0,
577,12695,23,0,
578,7289,72,0,
578,9222,28,0,
579,10989,15,0,
579,12549,40,0,
579,7180,42,0,
579,5759,3,0,
580,7746,40,0,
580,11524,25,0,
580,7258,17,0,
580,6917,18,0,
581,10975,37,0,
581,7928,2,0,
581,8170,61,0,
582,8326,65,0,
582,8678,5,0,
582,11829,20,0,
582,6594,10,0,
583,10442,98,0,
583,6855,2,0,
584,8027,51,0,
584,10793,49,0,
585,10287,99,0,
585,11589,1,0,
586,8932,56,0,
586,8769,5,0,
586,8449,10,0,
586,7924,29,0,
587,12891,50,0,
587,6683,50,0,
588,6396,87,0,
588,12095,13,0,
589,6083,43,0,
589,12798,10,0,
589,12473,45,0,
589,12730,2,0,
590,9854,69,0,
590,11892,6,0,
590,8307,25,0,
591,7590,71,0,
591,6535,29,0,
592,12600,97,0,
592,6026,3,0,
593,11411,67,0,
593,6595,33,0,
594,9855,69,0,
594,5870,12,0,
594,11879,19,0,
595,5901,76,0,
595,6902,24,0,
596,11356,26,0,
596,9250,74,0,
597,12571,25,0,
597,5642,13,0,
597,9355,17,0,
597,11296,15,0,
597,9284,30,0,
598,12599,72,0,
598,11411,28,0,
599,9181,39,0,
599,10871,4,0,
599,5922,40,0,
599,11827,17,0,
600,9283,88,0,
600,12812,4,0,
600,8110,8,0,
601,9108,72,0,
601,6791,8,0,
601,9333,20,0,
602,11910,92,0,
602,6932,8,0,
603,6759,62,0,
603,8816,2,0,
603,7182,36,0,
604,12062,41,0,
604,9167,59,0,
605,10192,34,0,
605,6950,65,0,
605,8042,1,0,
606,9361,80,0,
606,6608,20,0,
607,7482,38,0,
607,12135,19,0,
607,8507,43,0,
608,10515,24,0,
608,6668,70,0,
608,5890,6,0,
609,7797,18,0,
609,12106,55,0,
609,10898,4,0,
609,11477,23,0,
610,10093,12,0,
610,11635,1,0,
610,7266,35,0,
610,12278,22,0,
610,9497,30,0,
611,10036,3,0,
611,12305,61,0,
611,6973,33,0,
611,10410,3,0,
612,9582,45,0,
612,7924,55,0,
613,8880,20,0,
613,10575,34,0,
613,9366,46,0,
614,6610,24,0,
614,7175,31,0,
614,8616,45,0,
615,11495,75,0,
615,9604,25,0,
616,8999,38,0,
616,7334,24,0,
616,6551,38,0,
617,12545,79,0,
617,7536,21,0,
618,8955,28,0,
618,8656,42,0,
618,8125,30,0,
619,8626,16,0,
619,11062,63,0,
619,12917,21,0,
620,8873,69,0,
620,9648,31,0,
621,7249,36,0,
621,8309,64,0,
622,6562,7,0,
622,7613,93,0,
623,11042,14,0,
623,11994,43,0,
623,11047,8,0,
623,8990,11,0,
623,8355,24,0,
624,11851,62,0,
624,6066,38,0,
625,9434,11,0,
625,10964,89,0,
626,7503,11,0,
626,7723,8,0,
626,11013,30,0,
626,11017,28,0,
626,8245,18,0,
626,11530,5,0,
627,11104,94,0,
627,13123,6,0,
628,9706,99,0,
628,9205,1,0,
629,7432,45,0,
629,6513,48,0,
629,11779,7,0,
630,9888,52,0,
630,8716,48,0,
631,9507,87,0,
631,12447,13,0,
632,12577,13,0,
632,8070,12,0,
632,10300,13,0,
632,12326,62,0,
633,11031,30,0,
633,8198,14,0,
633,10286,56,0,
634,8868,99,0,
634,6781,1,0,
635,7666,75,0,
635,8492,25,0,
636,10930,55,0,
636,9847,16,0,
636,8023,29,0,
637,10980,84,0,
637,6322,1,0,
637,11388,15,0,
638,5989,37,0,
638,11796,63,0,
639,8536,100,0,
640,13055,13,0,
640,10690,47,0,
640,6629,40,0,
641,7736,76,0,
641,6066,24,0,
642,6968,94,0,
642,9652,6,0,
643,12794,71,0,
643,12972,29,0,
644,8589,28,0,
644,6949,26,0,
644,7063,25,0,
644,11722,21,0,
645,7880,78,0,
645,12042,22,0,
646,10623,58,0,
646,9694,42,0,
647,12675,52,0,
647,11322,48,0,
648,6631,69,0,
648,10488,8,0,
648,9888,23,0,
649,9811,63,0,
649,10240,36,0,
649,11084,1,0,
650,11563,22,0,
650,7332,78,0,
651,8807,78,0,
651,11469,22,0,
652,11909,100,0,
653,12689,21,0,
653,5811,12,0,
653,12171,67,0,
654,6202,67,0,
654,8526,33,0,
655,5661,97,0,
655,6416,3,0,
656,10607,73,0,
656,6109,16,0,
656,7721,11,0,
657,13079,55,0,
657,6532,28,0,
657,12105,10,0,
657,12880,7,0,
658,10699,64,0,
658,7114,12,0,
658,9762,20,0,
658,7242,4,0,
659,11480,50,0,
659,10540,50,0,
660,6163,4,0,
660,10717,11,0,
660,7821,52,0,
660,11923,11,0,
660,5802,22,0,
661,6707,63,0,
661,5983,32,0,
661,9161,5,0,
662,8211,65,0,
662,11081,35,0,
663,11409,36,0,
663,6195,44,0,
663,12244,20,0,
664,9171,99,0,
664,7350,1,0,
665,10642,90,0,
665,9153,10,0,
666,10786,94,0,
666,8348,6,0,
667,6229,35,0,
667,6852,41,0,
667,11848,24,0,
668,9759,71,0,
668,9507,29,0,
669,8959,51,0,
669,11284,49,0,
670,7279,56,0,
670,8347,44,0,
671,10746,99,0,
671,9790,1,0,
672,10207,72,0,
672,12356,25,0,
672,8591,3,0,
673,11157,19,0,
673,7003,7,0,
673,9228,48,0,
673,8576,26,0,
674,11179,12,0,
674,11381,77,0,
674,12312,11,0,
675,10819,1,0,
675,7701,54,0,
675,11324,31,0,
675,10700,14,0,
676,6835,62,0,
676,6260,4,0,
676,12706,34,0,
677,12503,100,0,
678,5655,100,0,
679,6248,22,0,
679,9980,51,0,
679,10188,27,0,
680,7974,18,0,
680,12861,32,0,
680,12892,50,0,
681,7678,53,0,
681,8193,47,0,
682,7163,50,0,
682,10686,50,0,
683,10013,64,0,
683,5995,36,0,
684,12050,92,0,
684,9764,8,0,
685,6129,30,0,
685,12465,4,0,
685,8105,38,0,
685,8767,28,0,
686,13078,6,0,
686,9582,40,0,
686,7796,54,0,
687,7243,21,0,
687,12732,50,0,
687,7418,29,0,
688,13120,58,0,
688,8379,42,0,
689,12018,88,0,
689,12183,12,0,
690,10574,54,0,
690,12727,46,0,
691,9850,9,0,
691,12871,78,0,
691,10479,13,0,
692,7498,68,0,
692,11956,32,0,
693,9702,22,0,
693,7807,44,0,
693,8044,34,0,
694,5742,61,0,
694,11276,26,0,
694,6207,13,0,
695,6931,86,0,
695,13102,14,0,
696,12687,3,0,
696,7624,53,0,
696,8970,30,0,
696,5627,4,0,
696,8101,10,0,
697,11683,38,0,
697,11540,30,0,
697,9456,1,0,
697,7394,31,0,
698,7040,73,0,
698,8438,27,0,
699,8985,73,0,
699,9627,27,0,
700,10476,92,0,
700,10907,8,0,
701,11124,39,0,
701,6649,61,0,
702,8594,2,0,
702,10859,12,0,
702,11637,42,0,
702,7418,44,0,
703,13106,18,0,
703,6033,82,0,
704,7120,42,0,
704,8096,56,0,
704,6283,2,0,
705,5707,94,0,
705,12730,6,0,
706,8714,23,0,
706,9706,77,0,
707,9857,22,0,
707,7232,42,0,
707,8380,6,0,
707,6450,11,0,
707,8112,19,0,
708,7896,31,0,
708,6817,44,0,
708,11105,25,0,
709,10021,41,0,
709,9793,59,0,
710,9745,54,0,
710,12274,46,0,
711,8508,37,0,
711,11332,56,0,
711,12967,7,0,
712,10092,47,0,
712,11427,53,0,
713,12278,45,0,
713,11423,55,0,
714,11704,82,0,
714,7455,18,0,
715,12829,60,0,
715,12769,40,0,
716,9889,34,0,
716,7916,66,0,
717,7046,72,0,
717,11108,28,0,
718,11567,90,0,
718,12528,10,0,
719,6704,82,0,
719,12104,18,0,
720,6891,61,0,
720,5830,39,0,
721,6846,33,0,
721,7741,67,0,
722,12392,7,0,
722,9192,1,0,
722,8372,92,0,
723,7269,88,0,
723,9573,12,0,
724,7199,61,0,
724,6493,36,0,
724,6479,3,0,
725,12342,91,0,
725,5762,9,0,
726,8480,10,0,
726,6635,67,0,
726,10304,23,0,
727,8791,87,0,
727,5776,13,0,
728,7544,33,0,
728,7414,22,0,
728,11257,45,0,
729,7396,32,0,
729,5975,26,0,
729,8273,6,0,
729,12077,36,0,
730,10016,59,0,
730,10125,24,0,
730,12655,5,0,
730,6924,12,0,
731,6466,52,0,
731,11920,48,0,
732,7504,58,0,
732,12567,42,0,
733,11632,79,0,
733,8306,21,0,
734,11598,7,0,
734,6396,93,0,
735,6267,93,0,
735,9808,7,0,
736,6868,78,0,
736,6075,22,0,
737,10103,94,0,
737,11822,6,0,
738,6809,53,0,
738,8300,14,0,
738,11186,4,0,
738,10350,9,0,
738,9275,20,0,
739,9299,7,0,
739,5708,70,0,
739,7784,8,0,
739,7525,15,0,
740,9169,22,0,
740,8107,6,0,
740,9854,7,0,
740,7501,52,0,
740,12559,13,0,
741,6928,30,0,
741,12490,70,0,
742,6764,79,0,
742,10154,21,0,
743,9602,32,0,
743,13064,42,0,
743,6386,10,0,
743,7873,15,0,
743,7087,1,0,
744,7856,73,0,
744,9181,1,0,
744,10109,1,0,
744,10233,25,0,
745,8320,40,0,
745,12723,60,0,
746,9198,62,0,
746,10573,15,0,
746,7900,23,0,
747,6953,73,0,
747,7469,27,0,
748,9567,43,0,
748,10723,34,0,
748,12089,19,0,
748,12003,4,0,
749,9749,9,0,
749,7717,21,0,
749,6186,70,0,
750,8873,21,0,
750,8064,79,0,
751,7193,13,0,
751,6165,87,0,
752,10385,95,0,
752,11431,5,0,
753,13102,43,0,
753,11947,57,0,
754,5770,89,0,
754,9617,11,0,
755,7989,81,0,
755,9019,19,0,
756,11629,83,0,
756,12144,17,0,
757,9280,82,0,
757,7705,18,0,
758,9283,69,0,
758,6500,31,0,
759,8165,22,0,
759,11972,74,0,
759,6589,4,0,
760,12534,40,0,
760,10278,17,0,
760,9678,5,0,
760,9369,38,0,
761,10713,83,0,
761,8309,17,0,
762,12091,48,0,
762,8912,27,0,
762,7325,25,0,
763,7300,20,0,
763,11843,62,0,
763,9949,15,0,
763,10207,3,0,
764,9254,89,0,
764,8198,11,0,
765,10407,18,0,
765,8457,81,0,
765,12199,1,0,
766,12656,16,0,
766,8130,57,0,
766,6076,27,0,
767,6259,5,0,
767,7806,40,0,
767,8529,55,0,
768,12992,28,0,
768,11880,23,0,
768,6881,49,0,
769,5832,30,0,
769,13020,41,0,
769,10125,26,0,
769,9646,3,0,
770,9422,63,0,
770,9567,37,0,
771,8303,87,0,
771,10479,1,0,
771,12461,12,0,
772,10789,32,0,
772,11102,16,0,
772,11920,7,0,
772,9279,45,0,
773,7600,18,0,
773,10928,3,0,
773,7481,79,0,
774,10847,75,0,
774,5770,25,0,
775,9243,78,0,
775,6980,22,0,
776,10124,11,0,
776,9853,2,0,
776,8183,10,0,
776,12019,8,0,
776,12819,69,0,
777,11526,68,0,
777,12977,24,0,
777,8596,8,0,
778,11169,65,0,
778,9600,35,0,
779,11906,73,0,
779,8493,27,0,
780,9818,78,0,
780,10160,22,0,
781,11546,36,0,
781,8130,64,0,
782,6286,79,0,
782,9512,21,0,
783,10214,85,0,
783,12406,15,0,
784,7326,9,0,
784,8375,35,0,
784,12057,56,0,
785,7480,95,0,
785,8360,5,0,
786,11798,12,0,
786,6657,88,0,
787,10585,73,0,
787,11373,27,0,
788,9690,48,0,
788,11349,51,0,
788,11640,1,0,
789,6572,92,0,
789,12544,8,0,
790,7638,17,0,
790,7982,1,0,
790,9075,82,0,
791,8176,47,0,
791,11361,13,0,
791,11041,31,0,
791,10252,9,0,
792,10743,65,0,
792,7180,35,0,
793,9389,47,0,
793,10781,53,0,
794,8996,52,0,
794,6053,48,0,
795,10150,73,0,
795,9612,27,0,
796,7235,28,0,
796,7495,33,0,
796,10607,39,0,
797,10759,62,0,
797,10623,38,0,
798,9166,28,0,
798,6429,17,0,
798,8227,2,0,
798,9993,47,0,
798,7933,6,0,
799,10156,25,0,
799,12810,75,0,
800,6374,12,0,
800,5832,61,0,
800,7046,13,0,
800,11692,14,0,
801,6318,78,0,
801,5817,22,0,
802,8043,7,0,
802,10751,30,0,
802,7981,11,0,
802,11240,52,0,
803,12207,30,0,
803,13078,7,0,
803,10992,30,0,
803,6402,28,0,
803,6420,5,0,
804,9744,84,0,
804,7448,16,0,
805,7971,88,0,
805,8875,12,0,
806,6328,29,0,
806,7283,40,0,
806,11103,6,0,
806,7732,25,0,
807,7874,16,0,
807,8180,76,0,
807,6095,8,0,
808,11377,38,0,
808,9483,37,0,
808,7780,10,0,
808,12389,15,0,
809,8996,38,0,
809,11895,9,0,
809,13065,53,0,
810,12357,34,0,
810,5627,50,0,
810,5987,16,0,
811,7047,70,0,
811,12693,30,0,
812,12460,52,0,
812,9333,3,0,
812,7247,21,0,
812,13076,24,0,
813,6011,54,0,
813,10824,46,0,
814,7406,100,0,
815,10231,21,0,
815,8291,79,0,
816,11341,63,0,
816,9134,29,0,
816,6171,8,0,
817,9423,60,0,
817,5918,40,0,
818,11574,12,0,
818,12741,72,0,
818,8373,16,0,
819,8213,12,0,
819,10739,66,0,
819,9417,4,0,
819,10660,18,0,
820,6095,45,0,
820,8583,55,0,
821,6349,83,0,
821,9061,17,0,
822,9772,4,0,
822,12498,96,0,
823,5824,100,0,
824,11726,18,0,
824,10911,40,0,
824,13034,41,0,
824,12851,1,0,
825,11629,54,0,
825,9005,46,0,
826,7735,28,0,
826,8528,72,0,
827,10990,61,0,
827,10821,39,0,
828,7536,70,0,
828,8137,30,0,
829,12526,16,0,
829,7289,4,0,
829,8849,66,0,
829,10706,14,0,
830,12752,96,0,
830,12330,4,0,
831,7560,65,0,
831,6878,35,0,
832,6954,70,0,
832,10190,30,0,
833,12793,88,0,
833,8789,12,0,
834,6956,20,0,
834,8290,31,0,
834,9027,5,0,
834,12294,44,0,
835,8070,14,0,
835,6873,86,0,
836,8325,30,0,
836,12181,18,0,
836,8975,52,0,
837,8948,31,0,
837,10934,54,0,
837,9791,15,0,
838,5678,21,0,
838,9957,42,0,
838,8362,37,0,
839,6180,74,0,
839,12405,26,0,
840,5697,61,0,
840,11282,10,0,
840,10097,29,0,
841,9377,87,0,
841,9755,13,0,
842,12160,56,0,
842,7087,39,0,
842,11970,5,0,
843,6404,75,0,
843,5938,16,0,
843,9752,9,0,
844,9222,46,0,
844,10168,54,0,
845,8287,43,0,
845,11053,18,0,
845,6766,39,0,
846,7423,18,0,
846,11968,62,0,
846,12887,20,0,
847,11885,92,0,
847,11697,8,0,
848,12870,37,0,
848,12752,17,0,
848,6218,10,0,
848,8330,36,0,
849,6166,30,0,
849,10638,70,0,
850,11465,25,0,
850,6709,29,0,
850,7240,46,0,
851,10197,15,0,
851,7267,13,0,
851,8493,72,0,
852,12808,33,0,
852,9303,9,0,
852,12050,39,0,
852,9872,19,0,
853,7201,94,0,
853,7599,6,0,
854,6779,73,0,
854,6268,27,0,
855,13011,49,0,
855,10183,51,0,
856,11936,42,0,
856,6718,16,0,
856,11480,39,0,
856,13033,3,0,
857,10835,93,0,
857,10411,7,0,
858,6364,69,0,
858,10411,31,0,
859,6941,79,0,
859,11169,21,0,
860,7525,93,0,
860,11555,7,0,
861,11457,100,0,
862,12867,93,0,
862,6642,7,0,
863,12740,14,0,
863,9258,86,0,
864,10287,2,0,
864,7677,19,0,
864,5993,43,0,
864,10460,36,0,
865,8588,16,0,
865,6117,84,0,
866,6704,10,0,
866,8836,58,0,
866,7854,32,0,
867,10733,100,0,
868,10982,9,0,
868,6785,76,0,
868,11619,15,0,
869,12251,32,0,
869,7169,68,0,
870,11779,86,0,
870,11973,14,0,
871,10823,96,0,
871,12992,4,0,
872,8302,98,0,
872,10540,2,0,
873,7659,38,0,
873,8217,62,0,
874,8361,67,0,
874,12758,1,0,
874,5893,32,0,
875,10778,14,0,
875,13075,59,0,
875,6224,27,0,
876,12376,41,0,
876,12777,59,0,
877,12073,24,0,
877,5641,8,0,
877,12736,39,0,
877,10237,29,0,
878,12414,73,0,
878,9461,27,0,
879,9829,13,0,
879,9567,37,0,
879,10615,50,0,
880,6797,71,0,
880,11854,29,0,
881,9144,84,0,
881,6136,16,0,
882,10800,7,0,
882,6549,84,0,
882,8302,9,0,
883,7902,52,0,
883,9045,48,0,
884,10664,42,0,
884,7808,58,0,
885,9687,23,0,
885,12848,19,0,
885,12431,58,0,
886,12916,75,0,
886,8353,25,0,
887,12126,29,0,
887,10141,3,0,
887,7862,18,0,
887,7897,50,0,
888,9769,97,0,
888,8124,3,0,
889,5712,92,0,
889,12317,8,0,
890,6699,19,0,
890,10852,5,0,
890,10544,76,0,
891,8552,37,0,
891,7852,28,0,
891,9301,35,0,
892,10409,12,0,
892,9551,7,0,
892,9112,2,0,
892,7375,31,0,
892,9216,2,0,
892,6597,46,0,
893,6284,76,0,
893,12835,24,0,
894,9680,8,0,
894,12029,74,0,
894,9219,4,0,
894,9500,14,0,
895,11889,95,0,
895,7630,5,0,
896,5704,23,0,
896,8519,77,0,
897,6797,14,0,
897,7722,70,0,
897,6863,16,0,
898,6003,87,0,
898,10456,9,0,
898,11599,4,0,
899,10110,99,0,
899,10080,1,0,
900,8528,48,0,
900,11318,15,0,
900,13075,3,0,
900,5653,34,0,
901,12477,66,0,
901,12876,34,0,
902,8721,23,0,
902,8369,32,0,
902,12438,1,0,
902,12925,44,0,
903,8924,91,0,
903,10800,9,0,
904,12708,21,0,
904,11785,13,0,
904,10237,50,0,
904,6383,16,0,
905,9841,34,0,
905,10906,66,0,
906,9646,57,0,
906,5914,43,0,
907,11867,82,0,
907,7619,18,0,
908,7679,9,0,
908,10134,57,0,
908,7759,9,0,
908,6263,25,0,
909,12470,100,0,
910,10489,72,0,
910,6920,28,0,
911,11515,27,0,
911,9161,73,0,
912,7873,23,0,
912,10706,77,0,
913,6221,96,0,
913,8409,4,0,
914,9002,87,0,
914,11127,13,0,
915,10939,46,0,
915,8139,43,0,
915,6016,11,0,
916,9140,21,0,
916,6889,9,0,
916,9412,65,0,
916,12408,5,0,
917,7278,54,0,
917,7008,3,0,
917,11231,43,0,
918,11339,9,0,
918,9892,44,0,
918,7838,29,0,
918,7646,18,0,
919,6502,55,0,
919,12939,26,0,
919,8513,19,0,
920,9769,35,0,
920,5937,24,0,
920,11386,26,0,
920,12501,15,0,
921,8231,21,0,
921,11706,27,0,
921,8814,52,0,
922,5710,74,0,
922,10325,26,0,
923,8805,75,0,
923,10983,25,0,
924,12249,5,0,
924,12481,36,0,
924,6633,59,0,
925,10323,100,0,
926,6049,27,0,
926,6807,39,0,
926,12370,34,0,
927,8961,34,0,
927,7609,64,0,
927,6610,2,0,
928,10900,72,0,
928,8028,28,0,
929,8830,12,0,
929,6743,37,0,
929,10697,27,0,
929,11783,24,0,
930,7065,34,0,
930,7920,66,0,
931,12945,4,0,
931,12726,88,0,
931,10161,8,0,
932,8023,23,0,
932,9100,18,0,
932,12792,16,0,
932,12247,43,0,
933,5785,52,0,
933,9506,24,0,
933,12637,24,0,
934,7361,27,0,
934,6304,61,0,
934,12305,12,0,
935,7737,58,0,
935,9469,12,0,
935,12808,30,0,
936,10162,100,0,
937,11983,10,0,
937,5869,90,0,
938,6028,24,0,
938,9563,50,0,
938,10976,26,0,
939,8969,78,0,
939,12529,22,0,
940,9361,61,0,
940,9658,39,0,
941,7470,25,0,
941,9468,14,0,
941,7047,5,0,
941,10284,7,0,
941,6045,19,0,
941,6523,30,0,
942,6581,22,0,
942,10043,78,0,
943,8617,81,0,
943,12905,19,0,
944,11678,63,0,
944,10061,11,0,
944,11565,26,0,
945,9513,75,0,
945,10298,25,0,
946,10643,75,0,
946,8385,25,0,
947,6288,55,0,
947,8456,43,0,
947,9273,2,0,
948,8530,45,0,
948,9682,10,0,
948,9746,45,0,
949,9624,79,0,
949,10869,21,0,
950,10790,32,0,
950,10373,2,0,
950,7445,66,0,
951,5844,72,0,
951,11949,28,0,
952,7280,11,0,
952,11157,73,0,
952,8888,16,0,
953,7568,55,0,
953,11114,45,0,
954,7549,82,0,
954,6383,18,0,
955,6863,62,0,
955,9097,38,0,
956,10688,90,0,
956,8121,10,0,
957,10167,69,0,
957,12549,31,0,
958,10173,64,0,
958,11344,30,0,
958,10271,6,0,
959,7231,1,0,
959,7527,36,0,
959,11670,63,0,
960,5778,5,0,
960,6360,87,0,
960,9643,8,0,
961,11586,64,0,
961,7731,28,0,
961,11735,8,0,
962,10721,59,0,
962,13046,41,0,
963,9138,50,0,
963,10937,50,0,
964,12830,91,0,
964,9423,9,0,
965,9455,37,0,
965,6220,63,0,
966,7096,10,0,
966,6623,47,0,
966,6380,43,0,
967,5850,9,0,
967,11099,75,0,
967,8464,16,0,
968,11587,96,0,
968,10373,4,0,
969,5820,71,0,
969,9164,29,0,
970,6292,86,0,
970,7385,14,0,
971,7281,30,0,
971,11260,65,0,
971,9925,5,0,
972,7003,85,0,
972,11837,15,0,
973,11198,86,0,
973,8497,7,0,
973,9291,7,0,
974,9580,5,0,
974,9370,25,0,
974,10534,70,0,
975,5634,1,0,
975,10528,31,0,
975,9010,1,0,
975,5963,67,0,
976,10709,40,0,
976,7610,14,0,
976,11536,1,0,
976,9906,11,0,
976,10646,34,0,
977,7811,25,0,
977,7119,15,0,
977,6989,60,0,
978,9377,99,0,
978,5629,1,0,
979,6685,67,0,
979,5763,23,0,
979,8880,10,0,
980,9371,37,0,
980,10744,37,0,
980,8266,4,0,
980,5718,22,0,
981,5907,59,0,
981,7661,41,0,
982,11814,19,0,
982,6385,66,0,
982,8140,15,0,
983,13119,65,0,
983,9034,35,0,
984,8046,33,0,
984,9265,29,0,
984,11386,38,0,
985,9285,25,0,
985,6484,2,0,
985,9363,2,0,
985,6413,7,0,
985,9608,38,0,
985,8474,26,0,
986,12492,67,0,
986,10760,33,0,
987,6246,48,0,
987,11847,52,0,
988,8692,24,0,
988,5666,11,0,
988,11101,65,0,
989,12802,94,0,
989,12550,6,0,
990,11110,69,0,
990,9188,31,0,
991,6838,60,0,
991,6381,40,0,
992,12579,50,0,
992,10531,50,0,
993,7977,66,0,
993,8464,34,0,
994,9472,87,0,
994,6462,13,0,
995,8884,85,0,
995,10489,15,0,
996,10139,38,0,
996,10992,43,0,
996,12709,19,0,
997,6397,31,0,
997,10776,32,0,
997,5737,1,0,
997,10379,36,0,
998,9005,79,0,
998,10635,21,0,
999,12401,8,0,
999,9452,65,0,
999,7089,12,0,
999,10561,15,0,
1000,8720,39,0,
1000,7866,55,0,
1000,6972,6,0,
1001,8374,95,0,
1001,12296,1,0,
1001,7600,4,0,
1002,8832,49,0,
1002,10834,51,0,
1003,12478,48,0,
1003,10185,52,0,
1004,7539,86,0,
1004,9162,14,0,
1005,8911,60,0,
1005,6332,22,0,
1005,11766,2,0,
1005,11943,9,0,
1005,10387,7,0,
1006,9858,83,0,
1006,10415,17,0,
1007,9747,36,0,
1007,8073,64,0,
1008,10284,18,0,
1008,10055,63,0,
1008,12107,19,0,
1009,8745,28,0,
1009,9809,67,0,
1009,8323,5,0,
1010,10086,8,0,
1010,6670,7,0,
1010,10971,46,0,
1010,8053,6,0,
1010,12847,13,0,
1010,9394,20,0,
1011,9357,89,0,
1011,8557,11,0,
1012,7249,1,0,
1012,9230,45,0,
1012,12290,54,0,
1013,11078,77,0,
1013,7928,23,0,
1014,8917,69,0,
1014,8946,31,0,
1015,11136,12,0,
1015,8023,56,0,
1015,5932,32,0,
1016,10252,88,0,
1016,11894,12,0,
1017,11990,30,0,
1017,11624,70,0,
1018,6274,61,0,
1018,12377,8,0,
1018,6553,16,0,
1018,7374,15,0,
1019,6629,29,0,
1019,7573,71,0,
1020,9596,90,0,
1020,9355,10,0,
1021,7860,42,0,
1021,6898,58,0,
1022,9948,34,0,
1022,6182,56,0,
1022,11166,10,0,
1023,7202,37,0,
1023,8322,63,0,
1024,8627,90,0,
1024,12907,10,0,
1025,12772,98,0,
1025,7301,2,0,
1026,12386,78,0,
1026,12411,18,0,
1026,7131,4,0,
1027,12892,9,0,
1027,6215,89,0,
1027,11740,2,0,
1028,13025,63,0,
1028,7273,37,0,
1029,7076,52,0,
1029,6962,16,0,
1029,12987,32,0,
1030,10364,76,0,
1030,11341,24,0,
1031,7172,22,0,
1031,11537,56,0,
1031,6657,22,0,
1032,8783,87,0,
1032,10657,13,0,
1033,9013,50,0,
1033,12690,50,0,
1034,5870,67,0,
