id,codice_transazione,importo,emittente,beneficiario,banca,data
559,131923,767339.82,11669,23001,14,2020-03-28
560,907682,71839.0,18766,23010,10,2001-01-26
561,187679,879982.96,7000,22851,1,2009-06-06
562,372566,369130.58,1002,1546,99,2005-07-08
563,730931,572725.39,14878,21366,84,2003-06-22
564,500738,411513.11,14433,1486,43,2007-11-02
565,639812,462935.96,13491,17417,87,2005-04-11
566,817874,158284.18,9493,23922,44,2008-10-17
567,348249,44563.97,542,24649,15,2006-09-15
568,549282,948512.43,16582,2186,45,2020-12-21
569,374056,137157.38,24302,21411,26,2014-05-14
570,885797,493408.32,19595,9530,87,2000-04-06
571,584908,678486.19,8464,21721,80,2008-08-22
572,267141,439150.4,16120,20496,76,2002-08-08
573,861472,273791.26,8158,19830,90,2016-03-18
574,648553,231353.79,5586,6214,113,2016-07-02
575,531476,874312.07,6072,18560,84,2020-01-12
576,155503,815724.85,15609,9175,55,2020-12-07
577,790482,29264.89,21213,7060,17,2001-01-09
578,589976,86136.6,535,8743,96,2014-09-07
579,833063,333219.07,24408,9635,14,2016-05-04
580,759351,190805.27,2240,1353,64,2007-08-22
581,912288,622859.04,7061,1240,108,2008-08-05
582,542098,35679.97,18308,14939,27,2016-06-27
583,913801,837934.67,21393,24780,105,2011-05-06
584,485309,719880.4,14958,1330,79,2013-09-29
585,402631,631893.05,7972,3156,34,2007-08-02
586,747413,252727.68,20976,12684,114,2000-04-18
587,552123,15822.43,14039,18374,71,2018-10-02
588,356031,327657.8,17446,9178,57,2007-11-28
589,831271,843438.24,22740,4938,14,2010-06-12
590,497439,345964.02,14425,3736,114,2003-09-04
591,883310,942313.47,20074,14821,107,2002-06-01
592,101813,764795.6,4936,15861,64,2004-02-21
593,361963,940280.69,6207,1888,8,2003-01-12
594,810231,326113.13,22668,17709,53,2007-12-26
595,70710,141058.23,22159,8672,95,2015-07-01
596,45476,371297.22,11242,6361,11,2003-08-31
597,416339,780640.93,4724,10767,76,2014-08-09
598,561978,19861.06,24573,16680,43,2014-04-01
599,216382,885140.48,5050,5681,73,2004-01-03
600,858467,201932.99,19518,22949,21,2001-03-01
601,936475,924828.15,9422,17664,15,2011-09-16
602,891685,183388.67,15419,8335,117,2001-03-16
603,782969,424110.9,15146,9368,119,2014-06-17
604,197362,718458.02,6856,11296,115,2016-03-22
605,308293,65655.7,3265,6686,36,2004-08-07
606,387571,512114.03,14687,22172,119,2002-10-25
607,507354,324969.25,24146,13361,74,2006-04-28
608,312995,149165.82,5206,7187,91,2020-03-23
609,718358,889892.81,12611,12438,106,2016-08-15
610,177439,556824.33,19346,232,62,2006-12-26
611,536949,399820.68,2739,17006,74,2018-08-17
612,722013,333273.48,17921,22188,113,2017-10-12
613,663768,835133.3,10394,20987,117,2017-05-17
614,370601,202124.72,11540,16169,12,2021-02-20
615,604440,824910.03,10040,3895,88,2008-04-18
616,862743,814197.7,23894,8674,106,2018-09-15
617,209066,648077.08,10483,18437,103,2000-09-05
618,77138,472031.82,7866,6101,74,2005-08-21
619,244749,898332.84,7098,15841,101,2017-04-08
620,90650,221701.88,408,20033,21,2019-04-08
621,16901,859651.91,16008,9815,0,2010-10-12
622,413846,859779.37,9654,3837,50,2010-03-02
623,143263,747275.74,23435,8293,1,2002-12-26
624,928897,585363.29,4731,19032,61,2012-04-19
625,602483,100554.83,12188,14017,5,2009-09-10
626,373399,424479.76,6188,19475,55,2003-10-24
627,668822,625992.98,7772,7246,56,2001-04-01
628,598009,781212.04,1224,2921,14,2001-05-16
629,214838,467020.25,7691,20238,39,2012-02-12
630,388811,241038.82,15964,10712,105,2018-02-24
631,945728,86779.87,5941,18723,24,2008-11-08
632,493567,407979.99,19292,2225,20,2001-10-27
633,969062,139401.27,24718,23051,99,2010-02-07
634,99107,825615.91,21537,11198,63,2001-02-14
635,740401,236068.28,19415,14660,55,2022-03-11
636,617094,90173.55,20438,24095,75,2018-04-02
637,6634,74204.1,1438,19165,115,2001-10-27
638,208685,565486.54,12329,11555,42,2018-09-03
639,676619,633573.48,8153,13722,27,2010-10-06
640,649185,788044.19,8974,11916,73,2021-08-20
641,42802,852860.9,24303,14549,60,2008-04-04
642,706335,686507.55,416,19303,85,2007-03-17
643,202305,493986.96,4868,11560,37,2002-06-18
644,520435,687977.54,15250,18516,40,2018-08-27
645,924735,262642.55,17133,12305,114,2007-06-03
646,158677,245612.47,11620,21367,47,2001-08-05
647,885783,684091.3,4676,9584,115,2003-12-31
648,255845,498306.98,13609,14447,32,2006-10-03
649,17247,565196.38,14654,3872,106,2021-02-23
650,825816,480255.36,24311,18873,14,2003-05-08
651,404680,158581.06,16319,18129,81,2019-10-09
652,713795,544728.0,15018,11780,80,2010-04-12
653,679704,738333.19,18733,3626,5,2007-11-20
654,206092,267322.63,8135,24016,68,2000-11-04
655,104855,365258.37,15966,11331,77,2016-02-23
656,915578,465884.26,8635,9723,66,2003-11-07
657,513652,993394.76,3749,13536,112,2008-07-05
658,66009,867130.55,13726,15532,34,2006-10-12
659,675806,423461.63,3861,3277,2,2015-08-14
660,187712,164937.47,10689,21666,75,2007-03-29
661,132514,271878.38,8948,17691,72,2007-05-14
662,966769,628551.16,7764,9135,35,2009-02-14
663,10360,371859.15,19865,21495,41,2019-05-08
664,645913,285264.41,14228,5785,114,2020-01-28
665,471633,129829.17,6482,21044,63,2013-09-24
666,310840,818718.59,20217,16836,118,2012-08-22
667,978214,753041.53,532,791,100,2018-03-07
668,92813,991010.39,6439,3614,113,2013-09-24
669,588183,393916.35,9402,15197,50,2002-05-29
670,940200,345870.38,10875,18815,55,2005-09-04
671,920503,475504.08,23268,5248,87,2007-08-12
672,963038,331663.48,10918,5989,62,2010-10-17
673,999848,175590.88,23418,11136,5,2018-11-22
674,415249,305085.97,22379,8338,110,2015-12-08
675,120023,613816.47,5676,21764,66,2021-03-17
676,766970,169231.97,14975,2478,74,2010-12-17
677,152526,970755.49,13460,7813,70,2013-05-27
678,614506,922257.16,12999,15700,26,2017-07-10
679,363876,68555.44,8685,16816,68,2004-07-04
680,760373,320734.02,6615,14779,109,2009-01-14
681,546908,717494.86,26,11940,29,2001-06-24
682,435783,465873.91,9782,10829,87,2010-12-22
683,914297,52407.06,4536,20669,22,2011-08-31
684,353608,506240.46,17694,16853,92,2017-12-26
685,342089,710552.38,10929,6966,66,2015-01-31
686,445079,883571.68,2745,2980,60,2014-04-18
687,180282,958895.23,18590,9095,119,2005-10-16
688,691059,304184.8,5211,9109,93,2018-09-28
689,358585,820847.4,21287,978,71,2001-10-29
690,117353,411624.46,563,22066,75,2003-07-04
691,869580,421825.24,18537,15041,110,2004-07-03
692,448438,104401.84,18526,17038,22,2014-06-20
693,192195,629322.78,13865,22864,71,2002-06-22
694,19239,264090.57,2046,20901,111,2013-08-12
695,129669,60367.47,24474,18193,66,2013-01-31
696,900026,853642.92,16121,8029,83,2011-08-25
697,553120,794595.78,23980,1057,82,2014-04-26
698,932652,717200.16,17713,2162,113,2012-11-18
699,254351,167106.88,7004,5088,97,2007-07-06
700,122724,328739.01,20675,7752,51,2005-04-23
701,114814,48487.6,1433,11429,52,2000-01-24
702,824478,891122.11,11284,15074,67,2017-11-16
703,258346,260720.65,2514,697,30,2006-02-08
704,577556,292417.14,2196,21557,0,2014-02-18
705,408132,808877.2,12362,2343,57,2010-11-15
706,123712,101913.64,19119,147,82,2014-08-01
707,682898,238875.04,12388,24369,10,2007-08-20
708,669811,323008.3,12971,19784,80,2002-06-29
709,172147,140282.87,9074,19943,7,2014-09-16
710,481700,71079.4,23859,23357,29,2006-12-18
711,738263,257238.65,8789,22494,47,2017-03-17
712,10459,93830.09,4284,22505,52,2000-05-12
713,759000,80309.93,14529,483,64,2018-09-17
714,338464,998058.68,12015,15435,0,2001-01-03
715,147955,977340.27,15042,23861,102,2017-06-24
716,386287,865304.43,2772,21677,80,2019-12-01
717,184189,496307.3,10820,5605,64,2002-12-08
718,505575,835591.28,8052,2767,103,2006-08-22
719,239865,628129.26,8861,19191,116,2003-05-27
720,295517,683783.94,900,16976,82,2015-01-24
721,910673,795400.04,16770,5821,118,2015-10-12
722,443957,40471.17,18369,18547,113,2013-12-06
723,622103,209593.34,23288,2645,69,2020-10-06
724,349666,234620.68,19766,4751,27,2006-05-06
725,73239,667065.76,12520,729,34,2009-08-08
726,163220,14795.53,21438,6152,65,2001-05-06
727,106551,860916.02,19653,6305,77,2004-02-28
728,746593,498830.05,11674,10768,48,2012-06-09
729,606007,50552.08,4684,18228,87,2012-05-07
730,605520,686501.31,9035,22176,35,2021-03-22
731,339592,784727.79,19380,10755,71,2008-06-22
732,432020,221540.48,10153,19154,40,2020-12-30
733,269168,418637.11,20637,7822,61,2016-09-24
734,745056,695807.82,8655,9852,108,2001-01-31
735,876729,335315.94,16507,13928,88,2010-05-19
736,727108,467797.81,10833,1981,66,2005-03-17
737,61932,197407.62,3712,4492,12,2004-08-25
738,19091,376442.84,4062,23397,119,2020-10-16
739,144210,769950.52,21789,6241,41,2012-09-30
740,200744,129629.99,20350,15717,106,2018-01-05
741,660263,972288.03,5927,20091,96,2004-04-12
742,966561,889590.33,22588,1315,70,2012-01-04
743,390725,816567.15,3544,23882,58,2000-07-25
744,457621,727029.01,9428,19942,99,2020-07-02
745,194737,149586.11,11258,11203,74,2015-11-08
746,488804,116179.22,20431,2672,41,2012-03-15
747,269973,134088.65,1401,11690,1,2020-10-12
748,448512,790517.49,6972,22373,37,2000-09-08
749,868549,609602.22,14580,18548,76,2010-10-07
750,243017,783245.27,21519,5573,2,2020-10-22
751,853959,904803.5,8326,11003,25,2000-02-06
752,982973,362755.53,13283,2960,57,2015-10-11
753,771331,274336.36,22291,15116,108,2015-12-01
754,849668,216737.33,309,24393,77,2007-10-11
755,393633,653702.74,7385,14079,74,2016-07-06
756,397559,781693.1,9541,1643,48,2014-08-24
757,708482,823580.18,14637,4793,0,2001-04-16
758,38048,803671.24,8731,23919,119,2001-02-05
759,973481,860618.25,2359,16193,80,2018-01-30
760,686351,625186.91,12263,20348,93,2014-06-11
761,509496,278669.43,2659,2146,30,2019-06-04
762,816414,455875.42,5377,22909,62,2019-01-16
763,812822,948762.83,11204,15528,1,2011-08-19
764,454259,757095.22,22100,9951,47,2014-01-21
765,744904,258115.72,12547,15782,3,2022-05-09
766,812308,746679.16,11404,20341,65,2003-06-20
767,210277,331183.96,19773,464,2,2015-09-02
768,71005,899378.64,16059,15509,104,2018-10-11
769,129705,355187.2,9756,6197,71,2007-09-16
770,580415,168381.56,6896,5126,7,2020-03-25
771,201816,281469.88,12988,14212,8,2014-12-14
772,639881,452258.63,14741,1671,21,2008-09-02
773,913198,850096.03,9574,2612,51,2010-03-03
774,647740,126354.77,20204,6407,75,2010-02-18
775,328438,132547.85,1021,6279,12,2021-12-09
776,930823,251003.06,7359,11383,0,2018-07-21
777,855387,763237.9,5095,17981,111,2022-03-05
778,384433,738205.52,8110,723,112,2017-12-20
779,832502,214489.39,21543,14682,47,2021-05-11
780,181198,604255.5,3399,9526,108,2009-11-24
781,719581,265764.87,2077,20466,96,2019-09-15
782,945194,975346.61,7926,20795,21,2010-09-19
783,839020,416260.55,22347,9202,38,2013-11-03
784,62039,826025.56,5534,21674,15,2002-02-14
785,285097,518981.64,14112,17161,15,2012-07-21
786,339826,350445.72,12797,22053,112,2007-03-28
787,978620,927434.11,6282,10159,110,2015-10-22
788,918133,865661.9,20951,7633,6,2022-06-04
789,103332,180839.04,2950,16670,104,2021-09-14
790,666176,91848.54,13641,8075,107,2010-07-16
791,768348,192325.37,4065,1268,56,2015-05-17
792,684116,681911.33,9896,13567,46,2009-04-17
793,413732,198788.9,13910,6017,5,2017-04-04
794,727070,572646.08,2396,16303,59,2010-11-19
795,846433,117753.41,11468,5480,81,2018-05-01
796,652853,304872.08,4613,20592,50,2000-01-15
797,423526,611416.85,8703,21298,41,2020-01-19
798,377583,593631.32,3084,23919,74,2020-05-24
799,740040,117435.02,2525,10184,12,2006-08-22
800,628397,117797.53,22060,7271,39,2010-01-23
801,379676,606406.77,2668,13780,71,2017-06-26
802,211395,183009.66,6333,17736,9,2005-03-17
803,390777,195787.58,21376,17518,97,2002-05-19
804,369003,294673.05,1723,9838,2,2019-11-05
805,777218,997721.08,12815,10363,76,2012-09-12
806,264479,836705.69,21526,16338,35,2010-06-20
807,235790,389744.22,20373,12012,43,2003-04-12
808,331932,902054.54,8153,13652,100,2014-10-26
809,115772,951737.46,7726,8153,93,2004-12-31
810,721698,8257.23,1033,21682,53,2017-10-24
811,554658,25040.67,14549,10348,2,2005-07-02
812,313368,85064.39,13091,22169,94,2002-11-01
813,935930,838072.99,2952,5647,39,2021-08-07
814,379063,821930.07,14426,6619,94,2019-09-01
815,809062,241526.43,22993,24391,75,2017-02-10
816,503895,757097.4,3637,1120,7,2006-11-20
817,397433,3818.98,15160,24634,110,2006-08-16
818,408888,649578.83,20763,20635,91,2017-09-04
819,897503,652247.75,19391,11715,41,2008-02-25
820,788291,555187.79,16386,3849,71,2013-01-14
821,500425,666802.13,6435,3973,15,2003-08-12
822,630760,331447.6,24723,13028,57,2009-03-19
823,948239,557257.07,21199,4633,105,2003-07-18
824,256201,11133.04,16804,22456,55,2011-03-26
825,159708,452850.68,17645,22152,40,2020-10-24
826,374095,809861.76,19915,13620,95,2017-08-19
827,117748,987373.76,7089,7476,32,2007-03-22
828,236634,62793.61,16605,21709,66,2002-12-02
829,445497,346154.79,3626,17930,49,2016-05-09
830,757555,573926.13,17709,24160,48,2012-06-16
831,637802,767698.46,24762,9727,69,2005-12-27
832,249054,459261.42,19392,2367,68,2016-10-29
833,147501,707507.43,24742,20651,70,2018-05-06
834,424754,218511.45,21455,21504,110,2010-12-15
835,416377,407504.79,18005,17592,78,2012-09-29
836,64837,55639.67,20625,6832,46,2020-07-23
837,77063,624111.94,2884,13298,51,2007-09-12
838,598189,938982.08,18784,15014,25,2016-08-04
839,732332,278875.9,22565,12922,19,2009-08-25
840,40971,862801.99,20373,8656,91,2005-08-27
841,166080,550919.84,20621,12167,88,2017-03-02
842,157421,6437.82,1265,17527,44,2021-07-14
843,385692,80738.6,14238,279,26,2017-05-27
844,323490,822838.07,11806,12523,22,2012-12-30
845,520673,564882.61,18206,23818,39,2001-10-18
846,217949,142850.32,8114,10664,61,2017-03-12
847,698017,745604.64,10237,6086,31,2016-01-31
848,802420,435344.55,22205,24945,34,2014-05-14
849,202976,281550.01,1298,14483,63,2008-10-26
850,648928,877627.51,20902,3130,4,2001-04-08
851,379249,716981.91,14306,14349,74,2006-04-13
852,322935,175388.02,11503,16722,55,2018-06-25
853,957464,811701.9,5566,3059,14,2002-05-27
854,619797,843824.56,14854,7079,29,2013-03-29
855,917238,594346.82,11054,20919,49,2013-06-23
856,323045,375110.91,4243,10379,19,2019-09-17
857,158941,441664.02,23528,18862,62,2010-07-13
858,26770,211093.65,16113,14909,7,2011-08-19
859,218679,716936.23,13981,14223,11,2021-10-01
860,458704,935744.89,10286,10841,44,2016-01-01
861,455246,733156.86,17027,19498,71,2002-10-23
862,957671,37816.3,21913,1196,7,2006-02-08
863,794574,19926.45,10850,14886,118,2016-02-25
864,826659,660603.21,9479,3553,110,2003-07-09
865,788040,456562.28,20795,21109,98,2017-01-21
866,27123,247539.54,9884,12045,64,2011-11-21
867,835888,328876.42,3120,24041,97,2005-07-03
868,124062,828187.96,7566,4153,96,2008-09-17
869,752473,980205.2,5133,591,64,2000-07-24
870,202687,835554.95,10400,23046,2,2020-06-16
871,996684,523544.67,21785,3208,14,2012-02-18
872,639259,653036.44,6476,19145,32,2015-01-03
873,821746,609546.59,15965,4253,81,2000-02-07
874,495903,344275.72,7477,18762,44,2003-08-24
875,260070,499797.27,12092,3156,55,2006-11-11
876,661591,303779.19,2986,11525,12,2005-02-26
877,577153,125343.07,6428,24182,64,2015-05-20
878,944831,205630.87,7292,2327,50,2003-08-20
879,765554,122975.98,20784,3337,9,2014-06-13
880,911758,520828.02,21977,13509,68,2004-09-22
881,426582,168467.37,17167,12935,94,2002-07-15
882,941540,203072.74,14915,17211,24,2015-12-03
883,176844,461994.33,22683,11642,82,2018-08-25
884,297633,154720.1,5984,411,52,2011-04-13
885,894258,215253.23,23523,10652,62,2010-08-28
886,512294,279858.03,8100,18041,23,2005-01-17
887,953235,203891.24,4747,18594,67,2002-01-08
888,642033,561553.04,19114,6215,57,2001-08-17
889,18345,363757.14,6672,753,114,2015-05-02
890,14496,731911.34,3004,14427,47,2019-06-09
891,978485,785342.69,14246,11289,17,2012-07-10
892,411647,867078.87,13607,11593,56,2019-12-04
893,276273,87346.47,22249,7529,19,2006-06-05
894,966853,29469.52,23978,8695,92,2020-03-31
895,673919,54121.87,24347,5538,37,2014-06-20
896,917334,846086.02,10267,14364,72,2002-07-28
897,281587,37021.26,3774,15348,23,2020-10-16
898,958413,418400.06,3107,19639,73,2003-10-02
899,7415,456136.3,4430,12024,95,2021-03-23
900,656377,929600.0,2502,4027,93,2017-12-10
901,54342,673112.26,7311,1338,85,2014-02-27
902,239500,807456.18,16259,18203,9,2010-12-31
903,766250,796342.57,13733,22817,34,2015-01-27
904,229424,120878.81,649,7900,13,2000-02-28
905,479101,59607.0,366,10906,93,2018-06-05
906,429811,948019.04,12757,16877,14,2012-04-04
907,881900,958031.83,14128,24733,62,2000-08-12
908,406137,161914.47,1580,1246,109,2003-10-08
909,988922,665704.21,12750,11619,88,2010-06-10
910,180489,585692.46,10158,14994,67,2015-04-05
911,196374,244529.05,1602,24148,109,2008-12-22
912,100168,685541.03,9036,12825,110,2012-08-01
913,559483,293224.08,4990,3045,87,2005-12-05
914,63785,220741.8,14518,327,78,2021-05-18
915,103388,819389.5,5588,11544,49,2021-07-03
916,920838,402173.03,4353,5167,77,2015-07-29
917,402713,926681.75,18311,10145,115,2008-04-15
918,765636,197548.57,11836,6071,84,2003-03-22
919,398160,335704.39,19870,1899,69,2000-08-03
920,972170,411268.68,17274,367,90,2015-10-27
921,92979,18682.96,8189,9161,116,2015-03-31
922,900596,329440.93,11038,13901,26,2005-04-17
923,149839,482049.8,18156,24270,4,2012-02-15
924,320756,995081.48,9981,20876,71,2002-09-23
925,194521,709872.7,1894,18699,75,2007-06-20
926,492816,467074.86,22421,7521,62,2018-03-15
927,116744,37518.31,15201,22794,33,2014-12-23
928,394032,145170.77,12526,12273,83,2020-11-05
929,828797,99488.69,14681,8144,87,2013-02-06
930,319298,85799.3,14925,22973,5,2009-12-10
931,644354,683163.7,15298,14137,9,2009-05-16
932,847182,193990.72,19028,18523,45,2021-12-18
933,17919,804756.04,13537,4063,89,2007-09-29
934,733326,295230.76,19524,8427,110,2007-04-24
935,839505,708875.07,18135,14424,64,2019-11-15
936,572628,429535.64,14813,4108,68,2001-06-09
937,50429,83791.27,15357,21886,58,2009-11-13
938,905812,483684.94,65,17527,114,2012-08-01
939,342170,662558.31,12793,14876,55,2007-10-07
940,31418,809740.37,14629,4751,109,2020-06-03
941,968587,516666.32,17754,23618,36,2020-07-04
942,955082,411515.03,19905,10565,61,2017-05-18
943,593436,760480.69,21685,14557,46,2021-09-12
944,784258,474448.55,12229,9335,6,2008-11-07
945,401594,380557.81,1465,13635,5,2009-03-31
946,413639,602612.38,17595,14916,8,2020-02-08
947,786850,914390.39,19683,14259,36,2008-03-12
948,942993,381282.53,8051,19931,37,2022-05-12
949,200249,952848.36,20105,7042,106,2007-05-31
950,524479,167602.99,14817,15544,32,2000-09-27
951,355652,199318.02,4586,10279,15,2021-03-16
952,9020,546474.0,18848,12160,81,2015-09-13
953,493721,598915.29,12042,12483,48,2008-04-02
954,546921,448481.11,15217,21048,89,2008-03-27
955,126427,483871.46,12226,9385,4,2004-11-10
956,898908,972815.54,15149,17569,82,2013-11-09
957,865169,218240.92,22214,4472,97,2010-08-21
958,518332,286312.53,13434,3780,21,2021-07-13
959,446629,870029.29,22327,15440,81,2016-04-16
960,385497,786244.01,17178,22580,33,2003-10-23
961,853960,609499.4,3914,3685,21,2021-03-25
962,440276,80282.92,18423,9149,88,2004-08-27
963,323262,840689.44,10669,1913,46,2017-05-09
964,55895,130131.75,1425,12284,113,2008-05-18
965,641860,67781.91,15781,22758,98,2020-08-27
966,249529,471025.01,15346,14145,55,2012-05-09
967,543891,171089.99,12312,2299,84,2017-01-12
968,572195,689760.93,16034,11528,108,2014-01-12
969,610801,196598.37,791,6768,115,2014-05-11
970,415702,995599.93,7504,22659,19,2006-04-29
971,242227,674633.65,13828,3311,60,2006-01-17
972,88256,679441.23,15697,16036,43,2011-04-11
973,469966,541273.45,11625,10058,102,2021-10-28
974,348759,116307.75,15009,3803,59,2018-01-19
975,6670,270449.63,13579,24000,107,2007-12-11
976,649912,775878.27,15585,19621,54,2018-09-10
977,59663,733508.72,3311,11867,86,2010-02-07
978,316304,851337.43,23988,4744,14,2011-03-24
979,123544,209464.32,14598,4430,18,2013-11-06
980,188447,432949.89,19555,14938,28,2000-03-01
981,95202,214567.15,5128,4813,98,2012-03-07
