azienda,azionista,quota,ubo
520,2907,35,0,
521,1959,87,0,
521,2436,13,0,
522,2126,45,0,
522,2549,1,0,
522,3254,3,0,
522,3981,51,0,
523,3570,51,0,
523,3696,49,0,
524,2520,8,0,
524,3464,71,0,
524,2505,5,0,
524,2711,10,0,
524,2445,6,0,
525,4330,97,0,
525,4165,3,0,
526,4235,69,0,
526,2540,22,0,
526,3851,9,0,
527,3266,13,0,
527,2897,61,0,
527,3564,26,0,
528,1932,42,0,
528,3232,13,0,
528,4194,45,0,
529,2723,34,0,
529,3811,27,0,
529,1897,29,0,
529,4087,10,0,
530,2416,86,0,
530,3571,14,0,
531,3075,6,0,
531,2102,10,0,
531,3697,84,0,
532,4002,61,0,
532,2527,9,0,
532,2100,30,0,
533,4361,72,0,
533,3676,28,0,
534,3074,95,0,
534,3855,1,0,
534,4264,4,0,
535,3372,56,0,
535,2361,19,0,
535,3248,14,0,
535,2639,11,0,
536,2443,90,0,
536,2244,10,0,
537,3857,78,0,
537,4186,22,0,
538,1898,42,0,
538,2048,58,0,
539,3549,82,0,
539,2277,18,0,
540,4344,28,0,
540,3937,71,0,
540,2422,1,0,
541,4205,7,0,
541,3152,88,0,
541,2714,5,0,
542,4322,70,0,
542,4252,30,0,
543,3652,25,0,
543,3923,75,0,
544,4048,19,0,
544,3679,73,0,
544,1957,8,0,
545,2216,57,0,
545,2538,43,0,
546,3471,57,0,
546,3644,43,0,
547,2633,94,0,
547,2611,6,0,
548,2514,49,0,
548,3860,51,0,
549,2467,27,0,
549,2447,70,0,
549,3891,3,0,
550,4049,75,0,
550,2074,25,0,
551,2354,15,0,
551,2276,72,0,
551,4232,13,0,
552,2652,50,0,
552,2306,50,0,
553,2345,53,0,
553,4098,2,0,
553,2087,45,0,
554,2294,21,0,
554,4231,42,0,
554,2482,34,0,
554,2955,3,0,
555,3747,37,0,
555,2825,63,0,
556,2669,12,0,
556,3715,20,0,
556,2258,60,0,
556,4254,8,0,
557,2568,34,0,
557,2302,6,0,
557,3543,27,0,
557,3043,21,0,
557,2602,12,0,
558,4194,7,0,
558,3300,70,0,
558,3600,23,0,
559,4258,68,0,
559,3300,32,0,
560,4335,66,0,
560,2870,34,0,
561,2234,32,0,
561,4221,68,0,
562,3050,66,0,
562,4206,34,0,
563,2664,76,0,
563,3253,24,0,
564,4321,82,0,
564,4247,18,0,
565,3376,70,0,
565,1950,30,0,
566,3533,19,0,
566,4064,3,0,
566,1908,4,0,
566,3669,74,0,
567,4329,48,0,
567,4350,52,0,
568,3086,39,0,
568,2198,24,0,
568,3225,20,0,
568,4082,17,0,
569,2478,37,0,
569,3484,22,0,
569,3008,41,0,
570,2967,42,0,
570,2301,41,0,
570,3481,17,0,
571,2576,26,0,
571,2128,3,0,
571,3631,40,0,
571,1960,6,0,
571,2060,8,0,
571,2899,17,0,
572,3092,32,0,
572,3187,68,0,
573,4130,73,0,
573,2804,27,0,
574,2395,28,0,
574,2617,44,0,
574,3314,28,0,
575,3109,24,0,
575,2236,61,0,
575,2567,15,0,
576,3742,23,0,
576,2524,59,0,
576,3260,18,0,
577,4334,85,0,
577,3798,13,0,
577,3738,2,0,
578,2979,25,0,
578,3497,48,0,
578,3803,27,0,
579,3091,57,0,
579,2963,22,0,
579,2821,21,0,
580,3013,50,0,
580,2760,13,0,
580,3800,37,0,
581,2334,88,0,
581,2714,12,0,
582,3261,22,0,
582,2398,64,0,
582,2179,14,0,
583,2881,36,0,
583,3086,1,0,
583,3299,25,0,
583,2222,38,0,
584,2817,8,0,
584,3682,45,0,
584,2759,47,0,
585,3144,63,0,
585,2011,37,0,
586,3006,44,0,
586,3186,56,0,
587,2745,56,0,
587,3707,33,0,
587,2528,11,0,
588,2901,35,0,
588,3362,18,0,
588,2737,31,0,
588,4194,10,0,
588,2910,6,0,
589,2254,97,0,
589,1950,3,0,
590,2573,100,0,
591,3731,100,0,
592,3049,33,0,
592,3382,11,0,
592,2125,19,0,
592,3606,31,0,
592,3432,6,0,
593,3218,73,0,
593,3287,27,0,
594,3703,93,0,
594,3609,7,0,
595,2157,21,0,
595,2913,36,0,
595,2391,43,0,
596,3444,59,0,
596,2105,41,0,
597,3534,34,0,
597,4355,66,0,
598,2515,59,0,
598,2215,13,0,
598,3127,8,0,
598,2136,19,0,
598,2082,1,0,
599,4134,72,0,
599,2701,11,0,
599,2106,17,0,
600,2916,69,0,
600,3035,31,0,
601,3233,96,0,
601,3013,4,0,
602,2157,54,0,
602,2407,46,0,
603,2588,62,0,
603,3280,2,0,
603,3532,36,0,
604,2774,52,0,
604,2987,44,0,
604,2812,4,0,
605,3127,20,0,
605,3656,34,0,
605,4007,46,0,
606,3020,35,0,
606,3015,65,0,
607,2398,53,0,
607,3985,37,0,
607,3487,10,0,
608,2324,89,0,
608,3882,11,0,
609,2522,1,0,
609,3198,35,0,
609,3653,64,0,
610,2524,40,0,
610,4249,48,0,
610,2252,12,0,
611,2623,2,0,
611,3920,32,0,
611,3139,47,0,
611,2583,19,0,
612,2370,32,0,
612,4124,65,0,
612,2630,3,0,
613,3701,11,0,
613,2709,60,0,
613,3392,6,0,
613,3108,23,0,
614,4188,11,0,
614,2063,89,0,
615,3667,13,0,
615,2478,33,0,
615,3755,28,0,
615,3192,26,0,
616,4248,37,0,
616,2086,63,0,
617,3490,23,0,
617,4008,8,0,
617,3809,60,0,
617,4159,9,0,
618,3913,94,0,
618,4098,6,0,
619,3104,75,0,
619,2257,25,0,
620,2500,65,0,
620,1965,35,0,
621,3910,85,0,
621,3984,15,0,
622,2912,53,0,
622,3587,14,0,
622,3447,33,0,
623,2285,58,0,
623,3303,39,0,
623,3860,3,0,
624,1921,47,0,
624,3653,53,0,
625,3190,96,0,
625,1917,4,0,
626,2816,84,0,
626,2957,16,0,
627,3239,60,0,
627,2882,29,0,
627,4267,11,0,
628,4086,3,0,
628,3588,79,0,
628,3886,18,0,
629,3258,44,0,
629,3772,9,0,
629,3869,47,0,
630,4237,64,0,
630,4132,36,0,
631,3077,57,0,
631,2696,43,0,
632,2600,79,0,
632,2044,21,0,
633,3122,8,0,
633,3672,14,0,
633,4197,48,0,
633,2766,30,0,
634,2244,3,0,
634,2056,42,0,
634,2815,44,0,
634,3273,11,0,
635,3228,77,0,
635,4071,23,0,
636,3288,89,0,
636,4327,11,0,
637,3210,27,0,
637,4364,73,0,
638,2749,77,0,
638,3141,23,0,
639,2378,99,0,
639,2075,1,0,
640,2097,54,0,
640,1891,40,0,
640,2186,6,0,
641,3717,53,0,
641,3962,28,0,
641,2706,19,0,
642,3514,57,0,
642,4367,1,0,
642,3412,8,0,
642,2754,34,0,
643,2313,3,0,
643,3445,10,0,
643,3642,87,0,
644,3514,91,0,
644,2159,9,0,
645,3975,36,0,
645,2413,21,0,
645,2119,43,0,
646,2884,13,0,
646,2008,11,0,
646,3360,76,0,
647,2425,47,0,
647,4080,53,0,
648,2287,89,0,
648,3108,11,0,
649,3057,73,0,
649,2677,26,0,
649,2077,1,0,
650,3087,9,0,
650,2200,19,0,
650,2337,72,0,
651,3852,12,0,
651,3444,83,0,
651,2127,5,0,
652,3606,12,0,
652,3012,63,0,
652,3900,12,0,
652,2314,13,0,
653,2513,93,0,
653,3655,7,0,
654,2622,72,0,
654,3622,28,0,
655,3517,82,0,
655,3999,18,0,
656,2389,22,0,
656,2709,78,0,
657,3372,87,0,
657,2014,13,0,
658,3750,58,0,
658,4302,42,0,
659,2004,23,0,
659,2929,47,0,
659,3163,30,0,
660,2624,24,0,
660,4313,76,0,
661,4120,100,0,
662,4028,90,0,
662,2782,10,0,
663,3041,36,0,
663,3643,64,0,
664,3347,65,0,
664,4084,35,0,
665,4255,58,0,
665,3826,12,0,
665,3428,30,0,
666,2304,35,0,
666,2927,33,0,
666,4305,32,0,
667,1940,72,0,
667,4243,18,0,
667,4036,10,0,
668,1933,37,0,
668,2944,36,0,
668,3754,27,0,
669,2535,42,0,
669,2119,58,0,
670,4337,11,0,
670,1937,6,0,
670,3288,53,0,
670,3804,18,0,
670,2674,12,0,
671,4138,13,0,
671,1994,61,0,
671,4069,26,0,
672,2581,3,0,
672,4244,81,0,
672,2214,16,0,
673,3038,8,0,
673,3337,38,0,
673,4332,54,0,
674,4134,17,0,
674,3761,52,0,
674,2256,11,0,
674,2276,20,0,
675,2147,52,0,
675,3485,48,0,
676,1886,41,0,
676,2835,59,0,
677,3153,36,0,
677,2339,25,0,
677,4358,11,0,
677,2301,17,0,
677,2589,11,0,
678,2811,70,0,
678,2278,30,0,
679,4097,91,0,
679,2555,9,0,
680,3077,26,0,
680,3679,74,0,
681,3535,41,0,
681,1909,59,0,
682,2935,48,0,
682,2433,3,0,
682,4248,44,0,
682,4088,5,0,
683,3826,22,0,
683,2319,78,0,
684,4333,9,0,
684,3657,91,0,
685,4060,75,0,
685,3666,25,0,
686,2007,45,0,
686,1889,55,0,
687,3216,47,0,
687,4211,53,0,
688,3489,58,0,
688,2981,39,0,
688,1989,3,0,
689,3555,11,0,
689,3524,42,0,
689,2014,40,0,
689,3420,7,0,
690,2001,10,0,
690,2693,59,0,
690,4309,31,0,
691,4310,32,0,
691,2069,68,0,
692,3140,28,0,
692,2734,43,0,
692,1903,29,0,
693,3585,54,0,
693,3212,46,0,
694,3841,53,0,
694,3252,13,0,
694,3823,30,0,
694,3630,4,0,
695,3078,13,0,
695,4244,19,0,
695,3422,68,0,
696,4026,12,0,
696,2794,88,0,
697,3437,44,0,
697,4120,47,0,
697,3262,9,0,
698,2978,29,0,
698,3505,16,0,
698,2228,15,0,
698,2920,37,0,
698,4244,3,0,
699,2916,78,0,
699,4002,22,0,
700,3523,23,0,
700,2962,44,0,
700,2780,33,0,
701,1909,68,0,
701,3749,32,0,
702,1955,14,0,
702,2787,38,0,
702,2046,48,0,
703,3188,19,0,
703,2703,28,0,
703,4012,27,0,
703,4295,26,0,
704,3531,75,0,
704,2931,2,0,
704,1981,23,0,
705,2557,8,0,
705,2675,21,0,
705,1982,58,0,
705,3236,13,0,
706,2228,80,0,
706,4349,20,0,
707,4314,96,0,
707,2115,4,0,
708,1996,14,0,
708,2377,15,0,
708,3054,10,0,
708,2903,61,0,
709,3034,66,0,
709,3158,28,0,
709,2033,6,0,
710,3616,23,0,
710,3038,29,0,
710,2302,48,0,
711,3602,90,0,
711,3308,10,0,
712,3235,83,0,
712,3763,17,0,
713,2205,15,0,
713,2872,18,0,
713,4292,67,0,
714,3709,25,0,
714,3431,75,0,
715,3941,83,0,
715,2990,12,0,
715,2397,5,0,
716,1920,41,0,
716,3392,36,0,
716,2509,23,0,
717,3391,72,0,
717,2246,28,0,
718,3691,58,0,
718,3769,42,0,
719,3627,66,0,
719,1969,34,0,
720,2895,39,0,
720,3647,27,0,
720,4020,34,0,
721,4240,72,0,
721,3540,28,0,
722,3763,15,0,
722,2787,26,0,
722,2754,46,0,
722,2957,8,0,
722,2788,5,0,
723,3424,20,0,
723,3094,2,0,
723,2200,12,0,
723,3940,29,0,
723,2194,37,0,
724,4166,70,0,
724,4249,30,0,
725,4168,42,0,
725,4278,28,0,
725,2731,30,0,
726,2367,40,0,
726,2079,60,0,
727,2697,52,0,
727,4364,48,0,
728,3722,22,0,
728,2901,78,0,
729,3323,25,0,
729,3040,71,0,
729,4257,4,0,
730,3110,98,0,
730,3919,2,0,
731,2349,12,0,
731,3911,23,0,
731,2769,32,0,
731,2726,25,0,
731,3867,8,0,
732,4201,29,0,
732,1935,45,0,
732,3483,26,0,
733,3630,73,0,
733,2223,27,0,
734,2455,29,0,
734,2101,35,0,
734,3965,36,0,
735,2749,14,0,
735,2683,50,0,
735,2164,36,0,
736,2791,68,0,
736,1881,32,0,
737,3387,13,0,
737,3086,68,0,
737,3068,19,0,
738,2166,17,0,
738,3805,83,0,
739,4268,17,0,
739,2073,69,0,
739,3031,14,0,
740,3861,97,0,
740,4160,3,0,
741,3731,31,0,
741,3438,37,0,
741,2740,32,0,
742,2227,69,0,
742,2829,31,0,
743,4258,43,0,
743,4204,57,0,
744,2937,80,0,
744,3732,20,0,
745,2609,48,0,
745,3946,52,0,
746,3226,58,0,
746,1967,42,0,
747,1893,36,0,
747,2783,56,0,
747,3624,8,0,
748,3161,60,0,
748,4131,40,0,
749,4316,53,0,
749,2170,21,0,
749,2079,26,0,
750,2253,25,0,
750,2007,6,0,
750,2957,11,0,
750,3150,58,0,
751,3308,8,0,
751,1981,71,0,
751,3991,21,0,
752,3188,36,0,
752,3854,52,0,
752,4275,12,0,
753,3985,62,0,
753,2189,38,0,
754,3917,19,0,
754,4099,73,0,
754,4276,8,0,
755,3425,39,0,
755,3731,61,0,
756,4342,84,0,
756,3911,7,0,
756,3069,9,0,
757,3322,55,0,
757,1973,45,0,
758,3750,56,0,
758,2836,44,0,
759,3662,100,0,
760,4205,12,0,
760,3728,74,0,
760,3046,14,0,
761,4281,23,0,
761,4046,31,0,
761,3634,23,0,
761,4368,19,0,
761,2709,4,0,
762,2398,100,0,
763,1929,99,0,
763,4121,1,0,
764,3281,44,0,
764,3332,56,0,
765,2141,35,0,
765,3856,61,0,
765,2989,4,0,
766,2758,12,0,
766,3248,88,0,
767,2592,58,0,
767,3703,42,0,
768,1901,74,0,
768,3009,25,0,
768,3576,1,0,
769,2046,69,0,
769,3260,31,0,
770,3417,13,0,
770,2158,41,0,
770,2814,46,0,
771,4264,1,0,
771,4358,20,0,
771,2851,79,0,
772,2249,85,0,
772,3835,15,0,
773,3380,53,0,
773,2296,47,0,
774,3266,62,0,
774,3668,38,0,
775,3924,36,0,
775,3634,26,0,
775,3307,22,0,
775,3671,16,0,
776,2953,94,0,
776,3894,6,0,
777,2459,41,0,
777,3651,59,0,
778,2390,5,0,
778,3175,73,0,
778,3409,22,0,
779,3467,86,0,
779,3761,14,0,
780,3744,52,0,
780,2834,48,0,
781,3036,22,0,
781,3679,44,0,
781,3479,34,0,
782,4137,5,0,
782,4308,80,0,
782,2644,15,0,
783,2061,39,0,
783,2509,1,0,
783,3820,17,0,
783,3894,7,0,
783,3536,35,0,
783,4295,1,0,
784,3100,32,0,
784,2374,65,0,
784,4248,3,0,
785,3383,50,0,
785,4246,50,0,
786,2897,23,0,
786,3378,63,0,
786,3472,1,0,
786,3250,13,0,
787,1990,92,0,
787,4107,8,0,
788,2091,88,0,
788,4315,12,0,
789,3632,88,0,
789,2185,12,0,
790,2996,22,0,
790,4261,67,0,
790,3809,11,0,
791,3470,33,0,
791,1962,67,0,
792,2193,93,0,
792,2330,7,0,
793,4327,85,0,
793,3767,10,0,
793,2647,5,0,
794,3814,30,0,
794,3091,70,0,
795,2725,58,0,
795,2419,6,0,
795,2987,36,0,
796,4114,61,0,
796,3660,39,0,
797,2952,63,0,
797,2395,37,0,
798,1983,98,0,
798,3277,2,0,
799,3660,3,0,
799,4267,47,0,
799,2510,50,0,
800,3381,55,0,
800,3474,45,0,
801,4212,42,0,
801,3947,42,0,
801,3685,16,0,
802,1963,43,0,
802,2895,57,0,
803,2323,72,0,
803,3242,20,0,
803,3899,8,0,
804,3936,46,0,
804,3521,54,0,
805,2391,98,0,
805,2251,2,0,
806,2049,64,0,
806,2835,36,0,
807,3281,88,0,
807,2179,12,0,
808,2458,99,0,
808,4332,1,0,
809,3591,36,0,
809,1974,64,0,
810,3975,100,0,
811,2357,60,0,
811,4134,40,0,
812,2101,19,0,
812,4038,22,0,
812,4328,59,0,
813,2005,47,0,
813,3486,53,0,
814,2165,29,0,
814,1910,48,0,
814,3004,23,0,
815,4255,97,0,
815,1946,3,0,
816,2865,56,0,
816,3068,20,0,
816,4042,23,0,
816,2650,1,0,
817,3497,73,0,
817,3910,27,0,
818,3157,83,0,
818,3378,11,0,
818,4087,6,0,
819,2467,27,0,
819,2945,65,0,
819,1958,8,0,
820,2799,93,0,
820,3989,2,0,
820,3750,5,0,
821,3536,69,0,
821,1877,31,0,
822,3411,26,0,
822,3206,73,0,
822,3731,1,0,
823,2345,3,0,
823,2417,52,0,
823,3867,45,0,
824,3680,96,0,
824,3392,4,0,
825,2289,76,0,
825,2875,24,0,
826,2072,39,0,
826,4114,25,0,
826,3416,36,0,
827,2722,13,0,
827,2726,62,0,
827,4272,18,0,
827,3734,7,0,
828,3634,78,0,
828,4142,12,0,
828,3697,10,0,
829,2654,55,0,
829,2905,12,0,
829,2127,33,0,
830,1993,4,0,
830,1949,90,0,
830,3985,6,0,
831,2837,64,0,
831,3568,36,0,
832,3413,9,0,
832,4080,30,0,
832,3953,61,0,
833,4054,23,0,
833,2795,17,0,
833,2727,60,0,
834,2467,6,0,
834,2022,17,0,
834,4033,58,0,
834,3036,19,0,
835,3042,81,0,
835,4135,19,0,
836,3421,79,0,
836,3047,21,0,
837,3738,90,0,
837,3089,10,0,
838,2758,84,0,
838,2262,16,0,
839,3584,6,0,
839,3281,7,0,
839,2918,18,0,
839,3227,65,0,
839,3664,4,0,
840,2224,97,0,
840,4287,3,0,
841,3216,26,0,
841,1981,36,0,
841,1891,17,0,
841,2059,21,0,
842,2545,24,0,
842,3150,27,0,
842,3397,16,0,
842,4311,31,0,
842,4008,2,0,
843,3051,9,0,
843,2371,28,0,
843,2852,47,0,
843,2748,16,0,
844,1875,96,0,
844,2662,4,0,
845,1909,52,0,
845,3208,48,0,
846,2563,82,0,
846,3485,18,0,
847,3454,64,0,
847,2195,30,0,
847,1913,6,0,
848,2268,35,0,
848,2171,65,0,
849,3973,18,0,
849,4332,5,0,
849,2448,60,0,
849,2303,17,0,
850,3514,23,0,
850,3455,35,0,
850,3157,42,0,
851,2214,26,0,
851,2839,49,0,
851,1990,25,0,
852,3706,55,0,
852,3046,45,0,
853,4048,98,0,
853,3945,2,0,
854,3472,98,0,
854,2509,2,0,
855,3004,75,0,
855,3691,25,0,
856,2674,46,0,
856,2231,29,0,
856,3269,25,0,
857,4019,50,0,
857,2521,50,0,
858,3166,92,0,
858,3602,8,0,
859,3865,12,0,
859,4238,61,0,
859,2715,27,0,
860,2772,39,0,
860,2284,45,0,
860,4013,16,0,
861,2753,94,0,
861,2138,6,0,
862,2395,88,0,
862,3262,12,0,
863,2049,26,0,
863,2987,57,0,
863,3168,17,0,
864,2748,67,0,
864,4014,33,0,
865,2640,95,0,
865,3096,5,0,
866,2952,92,0,
866,1962,8,0,
867,4348,18,0,
867,3547,34,0,
867,2863,12,0,
867,3464,36,0,
868,4173,20,0,
868,2475,80,0,
869,3437,85,0,
869,3545,15,0,
870,2346,48,0,
870,2623,43,0,
870,3292,9,0,
871,3894,22,0,
871,2309,78,0,
872,4284,51,0,
872,3390,7,0,
872,4374,3,0,
872,3198,39,0,
873,3596,94,0,
873,4338,6,0,
874,3381,24,0,
874,2325,76,0,
875,1933,7,0,
875,3862,50,0,
875,2683,43,0,
876,3546,62,0,
876,2054,38,0,
877,2450,74,0,
877,3887,12,0,
877,2987,14,0,
878,2577,5,0,
878,3770,83,0,
878,3003,12,0,
879,4218,4,0,
879,3765,4,0,
879,2712,80,0,
879,2597,12,0,
880,3159,100,0,
881,2699,90,0,
881,2003,10,0,
882,2371,97,0,
882,2904,3,0,
883,2829,59,0,
883,4269,41,0,
884,2672,27,0,
884,3912,52,0,
884,3654,21,0,
885,3470,63,0,
885,4068,37,0,
886,2923,49,0,
886,3550,51,0,
887,2934,46,0,
887,2955,54,0,
888,3187,76,0,
888,2699,24,0,
889,2760,63,0,
889,2144,20,0,
889,2773,17,0,
890,2386,35,0,
890,2335,36,0,
890,3265,29,0,
891,3756,36,0,
891,3648,64,0,
892,3482,72,0,
892,3765,25,0,
892,3363,3,0,
893,3121,67,0,
893,3334,33,0,
894,4209,99,0,
894,2387,1,0,
895,4136,8,0,
895,2279,22,0,
895,3700,70,0,
896,4096,51,0,
896,3949,18,0,
896,2692,9,0,
896,2056,22,0,
897,3537,21,0,
897,3576,79,0,
898,4158,25,0,
898,3005,61,0,
898,2487,14,0,
899,3614,39,0,
899,4298,61,0,
900,4109,83,0,
900,1986,8,0,
900,3920,9,0,
901,3218,33,0,
901,2696,31,0,
901,4050,36,0,
902,4336,12,0,
902,4330,26,0,
902,3238,62,0,
903,3882,43,0,
903,3144,57,0,
904,1953,69,0,
904,2311,31,0,
905,3745,99,0,
905,2279,1,0,
906,2816,42,0,
906,3184,38,0,
906,1951,13,0,
906,4226,7,0,
907,2424,77,0,
907,3477,23,0,
908,2676,61,0,
908,3564,18,0,
908,2812,21,0,
909,3199,57,0,
909,3837,43,0,
910,3364,3,0,
910,2227,74,0,
910,2024,23,0,
911,2278,97,0,
911,2337,3,0,
912,2221,40,0,
912,3607,42,0,
912,4212,18,0,
913,3317,14,0,
913,4167,32,0,
913,1927,21,0,
913,2032,33,0,
914,3073,26,0,
914,3964,3,0,
914,2887,71,0,
915,2716,53,0,
915,3160,12,0,
915,2642,35,0,
916,2687,92,0,
916,3769,8,0,
917,4013,99,0,
917,4209,1,0,
918,2771,25,0,
918,2060,59,0,
918,3855,16,0,
919,3860,22,0,
919,3202,67,0,
919,3264,11,0,
920,2489,49,0,
920,3669,51,0,
921,2230,62,0,
921,3245,38,0,
922,2307,100,0,
923,3954,16,0,
923,3552,52,0,
923,3562,32,0,
924,4210,27,0,
924,3711,61,0,
924,2961,12,0,
925,2945,36,0,
925,4247,64,0,
926,4273,92,0,
926,2660,8,0,
927,2813,60,0,
927,2398,40,0,
928,3331,62,0,
928,2318,38,0,
929,2826,44,0,
929,3795,2,0,
929,3928,54,0,
930,3357,80,0,
930,3383,20,0,
931,2854,56,0,
931,2200,1,0,
931,3223,43,0,
932,3054,89,0,
932,3020,11,0,
933,3806,82,0,
933,2209,18,0,
934,2222,74,0,
934,2196,26,0,
935,3846,6,0,
935,3175,81,0,
935,3984,13,0,
936,2484,22,0,
936,3182,22,0,
936,3596,19,0,
936,2424,37,0,
937,2459,4,0,
937,2468,88,0,
937,2460,8,0,
938,2966,26,0,
938,1885,69,0,
938,3005,5,0,
939,2473,33,0,
939,3561,19,0,
939,2498,43,0,
939,3010,5,0,
940,2597,65,0,
940,3418,35,0,
941,3395,36,0,
941,3950,64,0,
942,3924,90,0,
942,2131,10,0,
943,3687,15,0,
943,2790,49,0,
943,2827,30,0,
943,4316,6,0,
944,3303,83,0,
944,3930,17,0,
945,3311,27,0,
945,2629,35,0,
945,2551,38,0,
946,2139,32,0,
946,3100,33,0,
946,3872,35,0,
947,2606,34,0,
947,3501,66,0,
948,3801,78,0,
948,3369,18,0,
948,3299,4,0,
949,3970,28,0,
949,2597,72,0,
950,4191,87,0,
950,3411,13,0,
951,3449,63,0,
951,2971,37,0,
952,3513,64,0,
952,3511,20,0,
952,4296,16,0,
953,3534,55,0,
953,4013,44,0,
953,2493,1,0,
954,4076,44,0,
954,3337,21,0,
954,2770,22,0,
954,2260,13,0,
955,2234,58,0,
955,2844,26,0,
955,2416,16,0,
956,3363,77,0,
956,3606,23,0,
957,2615,16,0,
957,3298,70,0,
957,4041,14,0,
958,2118,10,0,
958,3762,76,0,
958,2172,14,0,
959,3828,93,0,
959,2539,7,0,
960,3960,59,0,
960,3003,41,0,
961,3999,64,0,
961,2978,36,0,
962,4279,79,0,
962,3660,21,0,
963,4271,8,0,
963,2676,8,0,
963,1890,58,0,
963,2408,20,0,
963,2621,6,0,
964,2569,99,0,
964,2607,1,0,
965,2688,66,0,
965,3967,34,0,
966,2295,5,0,
966,3189,76,0,
966,2571,19,0,
967,2488,31,0,
967,4185,60,0,
967,3002,9,0,
968,2528,13,0,
968,2261,82,0,
968,3699,5,0,
969,1997,87,0,
969,2561,13,0,
970,2629,85,0,
970,2893,15,0,
971,3070,2,0,
971,1940,53,0,
971,2761,45,0,
972,2168,48,0,
972,3008,2,0,
972,2963,20,0,
972,2681,9,0,
972,2812,1,0,
972,2314,9,0,
972,2813,11,0,
973,4134,39,0,
973,3671,51,0,
973,3974,10,0,
974,3325,84,0,
974,4035,16,0,
975,3727,35,0,
975,4158,41,0,
975,1923,24,0,
976,2902,54,0,
976,4014,46,0,
977,4352,6,0,
977,3202,74,0,
977,2040,20,0,
978,2707,53,0,
978,2747,47,0,
979,2022,14,0,
979,3203,86,0,
980,4342,18,0,
980,4055,56,0,
980,3428,26,0,
981,3781,65,0,
981,1911,35,0,
982,2792,51,0,
982,2346,46,0,
982,2380,3,0,
983,4187,13,0,
983,2081,66,0,
983,4246,21,0,
984,4135,10,0,
984,4073,90,0,
985,2256,40,0,
985,2235,49,0,
985,4127,11,0,
986,1887,18,0,
986,3524,69,0,
986,3666,13,0,
987,1916,62,0,
987,2329,38,0,
988,4224,83,0,
988,2348,17,0,
989,3921,57,0,
989,3606,16,0,
989,3290,27,0,
990,3241,59,0,
990,2009,41,0,
991,2787,1,0,
991,2291,13,0,
991,3634,86,0,
992,3922,48,0,
992,3403,42,0,
992,2463,5,0,
992,3537,5,0,
993,3078,29,0,
993,4052,31,0,
993,3326,5,0,
993,3785,35,0,
994,2838,38,0,
994,2115,62,0,
995,2618,5,0,
995,3169,7,0,
995,3162,49,0,
995,3860,39,0,
996,3563,65,0,
996,4078,7,0,
996,3041,28,0,
997,1975,20,0,
997,3466,80,0,
998,2633,20,0,
998,4139,73,0,
998,4289,7,0,
999,2131,41,0,
999,2465,12,0,
999,2939,36,0,
999,4000,11,0,
1000,3341,17,0,
1000,2219,18,0,
1000,2924,23,0,
1000,2200,42,0,
1001,2489,98,0,
1001,2787,2,0,
1002,3457,28,0,
1002,3210,23,0,
1002,1971,27,0,
1002,2015,22,0,
1003,3425,41,0,
1003,3840,59,0,
1004,3031,86,0,
1004,3037,14,0,
1005,3922,48,0,
1005,3376,31,0,
1005,3043,21,0,
1006,3336,8,0,
1006,2991,62,0,
1006,4179,30,0,
1007,3196,49,0,
1007,2530,51,0,
1008,3957,92,0,
1008,3702,8,0,
1009,2372,22,0,
1009,4272,60,0,
1009,3286,18,0,
1010,3747,57,0,
1010,3151,43,0,
1011,4082,99,0,
1011,2205,1,0,
1012,1960,99,0,
1012,3109,1,0,
1013,2090,27,0,
1013,4320,73,0,
1014,4296,17,0,
1014,3623,83,0,
1015,4013,5,0,
1015,4023,32,0,
1015,1943,2,0,
1015,3323,61,0,
1016,1958,45,0,
1016,3350,52,0,
1016,3990,3,0,
1017,4140,56,0,
1017,3461,26,0,
1017,2974,18,0,
1018,2282,86,0,
1018,2026,14,0,
1019,4055,87,0,
1019,4267,13,0,
1020,3117,40,0,
1020,3150,8,0,
1020,2336,52,0,
1021,2380,99,0,
1021,4075,1,0,
1022,3703,42,0,
1022,3385,58,0,
1023,3976,98,0,
1023,4211,2,0,
1024,3317,85,0,
1024,3290,15,0,
1025,2212,37,0,
1025,3929,32,0,
1025,3554,31,0,
1026,1889,85,0,
1026,4263,15,0,
1027,2951,67,0,
1027,3528,33,0,
1028,3217,6,0,
1028,3819,40,0,
1028,4032,25,0,
1028,2648,29,0,
1029,3861,47,0,
1029,3679,53,0,
1030,2574,35,0,
1030,3487,65,0,
1031,3681,86,0,
1031,2367,14,0,
1032,2913,1,0,
1032,2957,93,0,
1032,2176,6,0,
1033,3575,49,0,
1033,2546,14,0,
1033,2420,33,0,
1033,2865,4,0,
1034,3905,83,0,
1034,2602,17,0,
1035,2863,42,0,
1035,3793,58,0,
1036,4371,76,0,
1036,2422,24,0,
1037,4223,73,0,
1037,2436,27,0,
1038,2664,42,0,
1038,2237,55,0,
1038,2065,3,0,
1039,4310,4,0,
1039,4058,40,0,
1039,4124,56,0,
1040,2266,30,0,
1040,2089,5,0,
1040,3664,65,0,
1041,3703,91,0,
1041,3973,9,0,
1042,3644,2,0,
1042,3433,48,0,
1042,3103,49,0,
1042,2379,1,0,
1043,2405,67,0,
1043,3712,33,0,
1044,1966,58,0,
1044,3075,42,0,
1045,2052,70,0,
1045,3623,30,0,
1046,3560,24,0,
