id,codice_transazione,importo,emittente,beneficiario,banca,data
560,551011,4748.95,8778,11077,117,2011-01-12
561,266149,423806.46,17302,1832,81,2007-11-02
562,802039,767909.2,18689,1596,38,2004-02-03
563,747053,928765.05,6364,12560,110,2010-08-17
564,838218,377782.15,5330,17153,1,2002-10-26
565,178591,438256.58,10619,8010,3,2018-10-16
566,782165,691875.05,12919,14529,51,2017-06-24
567,792902,816045.03,9766,16614,29,2015-12-21
568,862173,943578.6,13731,1867,117,2019-04-27
569,861377,118578.59,7016,17059,37,2000-03-01
570,550210,116935.26,5288,16202,10,2015-12-20
571,398442,191919.55,7384,13522,65,2000-09-11
572,531975,277526.25,15650,1798,85,2016-10-21
573,19438,471604.32,7737,14607,42,2018-07-17
574,846578,141808.61,3623,18305,70,2005-10-07
575,903074,609242.42,1312,13247,15,2012-04-22
576,848918,265964.29,6635,8823,99,2008-04-16
577,104109,774836.01,11833,6295,28,2010-05-02
578,972640,635375.74,18439,5486,64,2011-02-11
579,739851,788812.43,2154,16248,88,2003-02-11
580,868745,824659.63,16762,4011,82,2008-11-26
581,89793,498404.8,2131,1985,32,2010-01-23
582,918669,551428.43,17839,11500,16,2016-06-13
583,908006,827963.7,15663,2361,81,2009-01-08
584,190820,782946.1,156,18086,26,2007-08-25
585,64305,981295.69,13855,4523,112,2000-12-18
586,799178,293950.09,8644,6611,92,2021-02-16
587,153799,4620.95,7250,17167,14,2016-09-28
588,965226,667681.46,2645,3595,37,2009-12-03
589,519635,873790.98,7337,4548,18,2005-03-07
590,164757,960508.85,1353,12317,12,2018-11-20
591,712974,413893.38,14501,5240,25,2003-04-25
592,421022,110721.8,17011,8432,88,2001-05-06
593,548244,828686.36,1892,15822,0,2002-12-27
594,437450,302140.11,4494,11798,63,2001-09-10
595,40113,35523.7,14448,12469,73,2019-08-07
596,464030,214131.72,923,1127,15,2010-02-01
597,926236,670647.07,4488,5820,63,2009-08-30
598,568657,729326.06,1666,1348,94,2002-07-02
599,932880,309504.54,15311,13696,116,2019-02-25
600,150808,584314.35,18732,17252,89,2014-11-25
601,162444,163990.96,6074,2851,101,2020-08-29
602,95975,119479.15,15438,561,0,2012-04-28
603,486491,794999.15,2211,15438,90,2007-10-23
604,818194,133471.74,3428,4487,81,2011-02-17
605,700894,213206.06,17024,15489,90,2017-10-24
606,872547,945156.48,11849,8376,7,2005-10-10
607,827151,399605.89,16019,17111,71,2000-12-14
608,713057,499541.08,598,13419,52,2007-10-09
609,284676,197108.35,16504,4117,74,2015-12-26
610,861256,528085.16,8949,16403,78,2017-08-23
611,748103,488806.65,18560,1167,63,2020-07-19
612,646881,96995.91,8026,15813,80,2003-11-22
613,807109,810420.68,4258,18250,18,2008-07-14
614,754222,198111.67,6732,9313,93,2000-05-10
615,377841,385082.0,16038,10998,63,2017-04-24
616,402168,141359.98,12509,8767,40,2002-03-24
617,477671,874838.6,12894,6617,45,2006-03-07
618,101919,999820.15,12195,16645,89,2006-05-19
619,880795,7529.31,7242,16322,71,2015-05-04
620,602666,885065.04,13103,9824,7,2011-09-13
621,394632,828378.21,10445,5985,31,2002-03-08
622,159363,273472.69,11010,18494,85,2012-02-26
623,209511,679781.45,135,6635,95,2019-04-01
624,439032,371027.31,13263,2008,74,2010-06-20
625,192375,161230.76,5336,11956,90,2010-06-14
626,691996,46750.57,7763,246,117,2000-04-24
627,336602,855833.56,7905,17074,53,2017-11-18
628,37252,744551.67,8713,11158,88,2005-11-16
629,439754,791773.38,6745,3165,9,2005-01-07
630,197017,644012.32,3173,18565,103,2012-10-26
631,917196,638164.49,14930,18048,19,2006-02-04
632,843759,23345.29,18693,13183,61,2020-10-12
633,469831,738848.08,15462,2044,44,2012-08-16
634,320164,540232.34,13463,14423,78,2006-10-24
635,20259,970194.54,18484,15909,85,2015-11-12
636,670246,831742.19,15024,4111,9,2010-05-19
637,643343,666635.96,15381,11525,112,2021-10-11
638,112224,117878.63,9098,7089,98,2016-09-29
639,378251,376466.71,6719,5433,67,2005-08-23
640,412841,583798.82,4659,1404,100,2012-09-19
641,239771,366560.55,10128,13685,77,2015-07-04
642,124961,990237.65,17024,8106,100,2014-01-22
643,694055,703386.93,601,18099,73,2003-07-18
644,234170,338964.59,10511,8762,98,2020-11-30
645,92632,69894.12,8019,16446,11,2012-11-17
646,482498,919658.27,13054,8846,33,2022-02-12
647,363985,585607.21,4932,18039,101,2021-10-11
648,277012,484512.37,9805,14692,113,2013-04-16
649,279436,309882.74,11257,1230,101,2011-05-05
650,126613,313556.29,7238,6775,22,2000-08-06
651,66185,680381.9,5387,17877,48,2011-09-21
652,393146,942710.58,15161,6911,10,2015-07-16
653,316654,520255.51,2353,13935,28,2008-04-01
654,951376,152978.42,5536,11709,21,2017-01-13
655,329811,982358.06,4420,2814,62,2003-05-05
656,992562,329091.26,731,17720,66,2004-07-30
657,868361,953065.32,8759,18340,84,2007-12-01
658,349896,540989.55,8060,17310,91,2016-04-11
659,465791,350894.63,3278,11356,107,2003-11-03
660,75937,355933.71,5980,5796,41,2013-02-07
661,948478,751300.14,6067,14809,24,2012-07-29
662,431943,440283.13,15434,15469,95,2003-03-04
663,247921,184568.55,12355,15115,3,2018-02-25
664,127898,43295.72,7203,2588,17,2005-02-15
665,220171,794752.39,3133,11130,117,2019-08-20
666,24046,473187.54,17125,325,45,2016-10-01
667,701565,485170.9,11903,17368,1,2000-01-18
668,196547,212749.28,6048,1666,8,2014-06-06
669,610075,478807.81,13904,13218,91,2002-02-23
670,815020,792778.96,13733,2399,82,2005-08-04
671,315060,620152.15,5789,6510,114,2015-11-30
672,798837,905795.76,13795,18409,7,2008-01-02
673,847550,972633.82,12572,4073,19,2015-09-15
674,396396,612941.76,8675,4964,19,2006-05-06
675,458424,506077.46,7411,9792,59,2012-10-16
676,756015,117620.54,18062,12497,75,2013-07-29
677,434353,229627.1,8469,2371,4,2002-02-20
678,988533,192300.17,16906,7367,62,2021-06-04
679,647574,323384.14,18242,13516,92,2016-02-25
680,578252,61931.18,12280,14015,105,2000-07-13
681,403545,887368.6,3418,4634,118,2012-11-30
682,766954,517988.59,16391,13373,104,2013-06-14
683,874013,306604.34,18182,17413,70,2007-02-06
684,724360,253154.83,13484,15207,88,2003-10-15
685,114522,885529.9,6290,6039,104,2013-01-05
686,186930,103259.9,1029,11249,30,2001-12-31
687,186534,812031.31,3951,3532,95,2012-07-31
688,799116,423393.62,14927,10837,52,2005-02-22
689,929891,117646.08,18637,16072,84,2005-06-06
690,930640,850677.62,8611,11430,94,2015-10-22
691,439634,958654.57,11844,11531,106,2002-08-05
692,411284,254056.45,6777,3531,14,2016-12-05
693,278848,457425.78,10853,9233,81,2012-03-14
694,588663,729749.99,10379,13665,14,2015-11-08
695,955112,118974.53,11006,5471,58,2006-04-24
696,292004,578880.95,15192,3668,94,2003-07-06
697,982457,997857.94,7851,18018,31,2014-06-26
698,269155,274035.16,15579,13015,52,2018-01-17
699,775403,530004.8,18147,3255,109,2012-06-14
700,740050,855462.97,3245,9306,64,2000-11-26
701,401706,893391.7,7355,4352,94,2006-04-24
702,604768,874659.61,14624,815,67,2017-02-21
703,873979,217097.63,14865,15075,115,2006-05-02
704,785055,186092.27,6155,10494,58,2009-02-06
705,809141,286918.97,1111,2773,36,2018-11-26
706,741400,684817.43,1645,9247,64,2007-03-26
707,745715,172224.11,11871,15551,97,2001-11-06
708,715917,143312.77,6141,1368,33,2001-08-26
709,329597,813975.44,15759,18667,59,2007-11-03
710,871783,411046.9,6309,2111,59,2019-06-18
711,73969,639753.5,10027,12977,10,2020-02-25
712,866070,606562.2,2592,17974,41,2006-01-24
713,641194,417094.43,9397,9038,98,2007-12-18
714,118883,15426.2,14626,13822,13,2009-02-05
715,70253,168745.95,14673,15475,21,2001-12-12
716,576326,704110.01,18386,17358,60,2004-04-19
717,157240,353612.95,13435,2158,40,2014-07-03
718,891945,222609.72,6031,734,80,2004-10-27
719,721397,420981.46,10462,218,83,2022-05-15
720,324351,287917.25,12813,12485,79,2019-03-24
721,840265,973128.35,12698,7185,13,2021-06-12
722,948781,450797.14,2743,11919,27,2000-06-21
723,879971,41053.94,10575,8635,110,2000-12-09
724,213923,762923.08,3164,5540,112,2009-12-17
725,798254,482049.99,14606,4259,104,2017-07-08
726,447153,277184.07,5491,17412,24,2009-09-30
727,898876,571430.57,1388,8193,14,2012-03-17
728,844738,277218.24,10539,17496,97,2018-03-06
729,802249,562003.31,8387,13644,85,2018-11-22
730,611498,889076.66,7082,16341,86,2009-02-26
731,641549,18839.31,5758,12249,12,2005-07-12
732,341186,961386.45,11305,2712,110,2017-06-15
733,698268,845052.45,17179,12875,72,2000-05-31
734,363875,74137.92,6232,10880,58,2000-10-09
735,184330,400644.81,9623,7696,28,2022-02-25
736,546226,38459.47,1499,838,69,2017-02-14
737,75694,22499.29,17206,3931,84,2001-02-06
738,527278,883863.11,11514,6416,3,2000-08-20
739,349156,825406.54,12524,9288,10,2011-07-19
740,790319,710949.84,12090,12287,66,2006-12-11
741,460001,171122.22,1037,10969,99,2019-04-01
742,572376,613659.05,3337,2482,0,2006-12-11
743,287662,902403.92,9341,1144,109,2007-10-04
744,93321,640678.48,15649,647,74,2015-05-07
745,142903,801267.46,7248,5296,65,2017-11-02
746,547230,917948.7,7176,10741,66,2005-07-27
747,809915,49528.56,17214,10798,36,2016-07-03
748,785074,189819.25,16289,12763,119,2000-05-04
749,548342,578313.81,11881,14478,39,2014-09-01
750,792992,845194.01,13700,17886,51,2017-05-13
751,990088,651101.58,15294,342,38,2018-05-18
752,387564,628422.66,14564,14168,2,2000-06-12
753,211913,172647.27,5603,16473,61,2006-06-14
754,330509,211387.48,429,4566,15,2016-10-04
755,644354,121723.73,12177,13678,106,2009-01-11
756,972538,411213.09,17493,10018,86,2018-05-09
757,684797,380057.99,3891,11850,104,2018-04-11
758,824379,898034.14,2438,17240,69,2005-05-11
759,529365,373746.83,13672,16189,7,2006-12-22
760,71986,721930.21,6403,8590,93,2015-12-05
761,835111,89281.22,1604,14830,89,2007-10-28
762,434162,260715.61,15725,615,10,2018-06-16
763,336854,84518.78,15220,11152,38,2012-01-25
764,297598,952295.24,16414,4445,5,2020-04-07
765,791148,284199.09,9149,14360,97,2007-07-23
766,139554,698055.64,8080,3620,37,2018-01-26
767,697238,116602.87,11312,447,82,2013-06-19
768,821854,718023.34,8471,15242,76,2002-09-16
769,565916,765936.23,16695,9435,45,2008-01-20
770,774714,757620.21,9573,12590,58,2000-01-21
771,405573,508126.31,16354,15391,33,2005-04-25
772,350168,438947.45,6809,9207,73,2016-04-21
773,60664,684354.77,5321,15772,15,2018-04-19
774,957369,339935.55,6300,11650,56,2013-10-08
775,869028,296851.3,5371,11294,113,2019-12-13
776,702096,56290.55,2025,1754,78,2014-11-08
777,271220,5481.03,4737,16044,27,2017-12-25
778,758310,528388.51,17241,2742,108,2005-12-16
779,88082,654553.12,5365,2010,32,2005-09-22
780,597559,631396.63,16358,3458,31,2000-01-20
781,226169,233985.58,759,2991,0,2011-03-28
782,505582,864277.2,5845,4451,19,2000-05-31
783,704302,804156.32,3327,12026,7,2004-03-04
784,303899,24828.39,4601,18254,39,2003-02-25
785,133323,371976.76,13076,5007,80,2016-08-22
786,625498,553359.91,10905,6713,94,2003-04-03
787,575970,825567.21,1927,9450,58,2018-11-28
788,168679,311128.7,13709,4544,91,2013-03-12
789,969558,930138.66,11950,1678,25,2015-03-19
790,54107,872031.85,6261,5800,36,2002-06-29
791,772199,314846.16,15956,17924,103,2004-08-14
792,202781,689241.09,6187,18408,13,2007-10-13
793,415006,691074.5,2987,15221,54,2002-02-03
794,323758,45468.71,15363,15838,22,2011-09-01
795,111929,319017.42,18475,2787,37,2003-04-26
796,710130,777749.66,1141,4239,116,2000-11-29
797,808737,919746.79,9348,17554,22,2009-12-09
798,319657,817583.72,18497,2974,19,2010-05-13
799,722588,922049.22,11269,5254,73,2005-07-21
800,494849,99558.05,8263,16743,61,2022-03-25
801,726015,655242.01,11346,2958,22,2019-10-09
802,168244,18683.61,7449,4652,99,2019-11-16
803,459145,497244.05,16134,1925,28,2016-12-20
804,523610,326845.04,16481,8751,90,2001-02-24
805,772981,194610.51,960,9877,110,2010-05-29
806,510620,580893.49,2818,9735,13,2001-01-31
807,208833,17233.13,8713,4308,101,2004-07-31
808,246510,86680.93,107,3921,27,2019-08-18
809,67774,152096.64,3626,2369,57,2012-01-10
810,892174,279836.26,13304,15062,39,2004-09-01
811,855827,170928.56,16188,11896,114,2022-03-31
812,539463,942856.03,7700,1528,75,2011-11-17
813,361509,174788.03,15607,15067,109,2014-10-07
814,196471,71585.2,4746,9869,59,2000-01-12
815,805339,134849.93,3290,14707,61,2012-12-10
816,14757,311946.09,6936,15554,79,2020-09-07
817,912192,672411.1,12298,5604,46,2001-07-09
818,35119,621827.98,7652,17997,114,2020-09-16
819,61231,931576.0,8899,6258,71,2015-11-07
820,341451,776636.63,14848,780,96,2002-01-20
821,409655,338197.79,7133,7051,103,2010-08-31
822,834492,423560.76,17562,12265,79,2018-07-15
823,98635,193145.47,15714,6391,65,2007-08-27
824,634901,922473.01,2808,5922,116,2007-12-01
825,524582,545577.07,7733,15152,95,2004-01-10
826,992781,817547.04,15875,13682,11,2000-01-27
827,386218,943427.37,8246,7450,103,2019-10-05
828,838827,29808.57,2768,3038,113,2011-12-08
829,708336,779837.68,16804,13123,96,2006-01-31
830,21833,283915.21,15666,14075,17,2002-11-28
831,152947,199788.93,4622,1874,9,2012-01-28
832,142584,706870.17,7647,6143,114,2001-12-24
833,587005,149623.65,13020,8120,88,2012-05-11
834,277489,890776.08,15217,2509,30,2009-04-23
835,165613,312447.2,11299,7098,53,2009-01-14
836,138028,593778.25,16136,10635,48,2017-10-09
837,403985,799795.15,6803,18630,89,2018-09-07
838,691259,489811.23,7059,7410,98,2021-08-15
839,845219,266176.95,15707,953,87,2010-05-23
840,698638,339834.89,12038,8023,24,2006-03-22
841,66674,819779.51,12173,6241,15,2017-07-17
842,737956,417241.78,325,5201,23,2008-09-24
843,491018,807423.62,7299,15817,107,2017-08-30
844,504340,468397.45,8074,17670,119,2011-05-30
845,224394,860966.93,13000,3630,63,2017-05-10
846,446079,354156.8,461,11071,28,2019-11-29
847,206904,68076.51,4599,3706,103,2021-08-10
848,368818,791008.87,17719,4954,97,2016-06-10
849,635819,811743.12,8512,17488,20,2010-11-13
850,172719,36607.64,3943,3085,119,2019-06-26
851,596081,46915.92,8572,12122,74,2001-12-07
852,425450,205571.86,6096,16842,59,2021-10-12
853,889466,245965.39,7833,3623,28,2017-09-17
854,36651,205538.37,3673,5455,22,2007-01-06
855,503690,308450.04,17091,18183,0,2007-06-14
856,22996,295265.79,6682,5494,48,2016-01-28
857,509677,985922.56,9378,9325,75,2011-08-19
858,415613,526551.69,2144,12347,9,2017-06-30
859,687944,20674.26,13669,10457,113,2021-05-13
860,90818,195508.83,4761,15486,75,2005-08-12
861,17326,114437.81,6384,2604,48,2000-02-13
862,500717,46873.47,2333,1281,105,2018-10-07
863,608279,355836.39,5886,14557,30,2010-03-25
864,115515,887335.06,17952,5406,23,2007-12-05
865,776303,335544.56,2661,18002,65,2006-06-15
866,602694,700276.03,12947,2067,104,2008-05-23
867,166869,31006.34,12690,8235,108,2011-06-08
868,451124,929507.88,1081,3145,29,2004-04-10
869,326916,475792.92,15754,1567,16,2021-08-07
870,932751,861653.02,7878,15960,109,2000-10-18
871,76218,239650.39,7409,6128,69,2010-01-25
872,668615,698566.36,8158,6076,1,2011-11-05
873,858075,457034.24,950,1859,26,2006-03-24
874,100021,623188.74,13236,4144,85,2009-11-14
875,249090,259494.35,9607,9063,68,2016-03-07
876,903950,956816.18,17571,13670,38,2018-06-24
877,928998,465168.75,9721,12874,7,2005-05-17
878,743411,986339.62,1305,8460,81,2002-08-31
879,456875,782591.1,14704,16396,107,2013-09-30
880,428957,150363.02,9218,10907,35,2012-05-08
881,997388,51472.93,6270,6828,58,2006-05-09
882,375070,163184.02,911,13077,34,2019-11-08
883,65364,491442.32,12026,1585,9,2014-08-28
884,79743,330791.66,10141,13576,42,2014-09-29
885,569496,734586.75,6541,3774,72,2005-03-22
886,605121,770903.34,15851,9945,14,2003-10-20
887,273952,116642.91,6087,4582,57,2018-08-09
888,272524,868541.79,7503,595,25,2000-11-19
889,453295,392625.92,2,3189,68,2016-03-28
890,251257,401439.96,14469,17607,98,2013-05-30
891,848473,296691.25,5446,15462,101,2021-12-27
892,905489,139488.24,1067,11806,111,2021-08-31
893,950595,265816.04,15833,693,46,2021-07-01
894,880580,209534.22,1216,4463,1,2005-10-31
895,619563,540989.37,1421,14778,87,2001-11-08
896,548659,636238.26,7056,4623,81,2015-12-11
897,838032,520121.79,12577,17976,115,2020-10-23
898,122242,210954.98,16167,15559,86,2005-05-16
899,302047,421993.68,13257,18246,30,2012-04-14
900,146957,703525.5,15844,14519,97,2010-04-15
901,483589,285650.91,4387,1788,40,2009-01-20
902,310745,812679.48,4072,12963,111,2016-09-27
903,522551,124343.34,7555,8557,9,2003-02-28
904,622682,704465.68,4697,15718,73,2010-10-08
905,548881,844905.78,17449,13812,60,2020-01-05
906,467640,453760.28,9165,6776,95,2000-08-01
907,687351,152586.62,11682,8027,23,2017-10-01
908,456415,789328.12,13143,7912,6,2011-04-10
909,589842,815846.15,10929,6820,3,2015-11-07
910,889749,785533.44,11012,348,10,2014-04-12
911,40558,517361.99,7243,493,87,2004-09-24
912,374376,159829.77,16197,15648,54,2013-07-10
913,30791,754575.73,7874,11448,42,2021-05-03
914,63164,989466.86,1715,2450,55,2008-06-15
915,429099,411716.26,13963,3288,115,2005-01-29
916,347781,632417.18,8751,8616,59,2017-07-05
917,272028,490126.14,7496,12319,114,2000-12-07
918,86038,619970.33,18732,12693,10,2012-08-03
919,794447,369808.72,460,1568,73,2006-04-20
920,466998,197958.56,10017,14732,78,2015-07-15
921,241572,581724.07,8012,5506,21,2007-10-20
922,525173,246264.57,11250,6579,0,2021-02-11
923,930054,745407.89,1223,8988,50,2022-05-22
924,123986,597218.93,1313,634,29,2017-06-23
925,589335,534524.32,18086,873,5,2002-10-26
926,798526,621050.57,7500,6318,34,2001-05-25
927,80000,544372.01,14474,16152,32,2011-01-22
928,924833,809756.14,7194,3353,23,2013-02-08
929,303632,924330.74,4097,7582,63,2007-04-05
930,951990,349806.76,2508,12609,53,2018-07-24
931,344991,755455.36,2923,7155,10,2011-03-04
932,388971,206013.22,2633,3585,113,2009-01-30
933,434574,913092.22,8052,17567,1,2002-05-10
934,192020,951190.23,9336,14603,3,2010-10-24
935,902180,495644.17,15020,17031,111,2011-04-02
936,858258,634878.29,14734,14780,109,2007-08-30
937,898984,729647.15,15240,447,18,2020-01-17
938,458642,663426.28,12342,14433,88,2003-08-17
939,885817,311115.64,18581,7956,50,2014-12-26
940,444083,123895.49,8115,18287,66,2015-10-18
941,170657,697098.81,14993,4692,80,2004-10-29
942,422091,403005.1,9458,5179,30,2002-04-24
943,764047,313156.08,15943,10150,81,2012-12-06
944,653416,400578.16,8201,637,9,2020-03-08
945,850499,954388.06,3880,101,51,2003-12-25
946,134897,396207.06,12042,10293,114,2017-01-26
947,470323,272472.5,6439,1208,1,2005-02-07
948,469733,847895.63,17291,14703,39,2015-04-09
949,733165,693396.95,2759,18410,102,2014-12-23
950,373870,530845.12,18453,12798,69,2010-07-20
951,743765,29488.58,4976,17828,55,2015-05-01
952,946688,558773.24,12612,15681,18,2007-12-17
953,802932,580659.46,639,17963,25,2022-04-11
954,371648,769583.26,806,18494,51,2003-10-10
955,432390,315308.84,6671,4154,21,2013-01-22
956,784619,910972.51,5637,17826,86,2004-09-15
957,797327,424221.13,5121,4195,12,2002-02-13
958,586346,515244.06,15526,16712,20,2007-03-03
959,849611,698552.55,15276,12091,66,2015-09-30
960,214158,324399.79,7882,6079,105,2013-10-27
961,201435,520604.94,15561,4730,61,2018-12-30
962,919835,528100.84,5519,15965,119,2019-01-31
963,965502,910355.51,16497,5784,1,2015-11-03
964,487033,131173.0,2880,9171,101,2001-09-05
965,444605,634054.4,16236,17834,108,2015-10-15
966,471167,398308.42,12459,16473,71,2001-07-21
967,943565,279496.03,7510,10690,51,2007-07-14
968,199099,496931.06,7719,16552,110,2009-07-22
969,837424,422603.77,5228,17180,87,2003-03-08
970,546502,430306.06,283,363,9,2002-02-23
971,247322,896091.28,2379,15221,38,2004-05-11
972,970335,937855.88,12443,7596,112,2020-03-30
973,726766,209399.81,7016,5508,71,2011-08-14
974,277171,642508.58,13073,17854,16,2014-09-25
975,704379,646743.42,13282,13471,25,2010-04-26
976,382869,370670.14,4184,1438,41,2003-08-06
977,229821,851060.22,3268,3505,83,2015-03-29
978,978854,931503.58,1878,7694,91,2012-01-02
979,382939,567345.03,1706,9803,24,2012-09-16
980,26309,812982.85,18707,13838,60,2005-02-16
981,857503,991270.8,8589,669,4,2013-02-04
982,515577,207418.65,2034,7752,6,2008-07-06
983,556926,236407.89,891,14322,62,2003-11-26
984,665502,104767.63,17429,1064,15,2006-08-06
985,622470,529621.06,1079,3686,117,2005-12-22
986,600160,559245.54,14459,9924,15,2012-04-19
987,32673,475512.88,9625,6036,100,2005-10-04
